name,phone,website,email,address,street,city,state,zip,rating,review_count,category,hours_status,hours_detail,google_maps_url,search_keyword,search_place,search_type,search_state,scraped_at,place_id
B&B AUTOMOTIVE,(719) 470-3587,,,,,,CO,,1.0,1,Repair service,,,https://www.google.com/maps/place/B%26B+AUTOMOTIVE/data=!4m7!3m6!1s0xade7b6a7cddba301:0x57b9f5bb177ecb34!8m2!3d38.0918055!4d-103.6535779!16s%2Fg%2F11yk66yg7f!19sChIJAaPbzae2560RNMt-F7v1uVc?authuser=0&hl=en&rclk=1,auto repair shop,Crowley County,county,CO,2026-07-22T18:29:55,0xade7b6a7cddba301:0x57b9f5bb177ecb34
Baker Mobile Auto Repair,(719) 731-1342,https://bakermobile.com/,,,,,CO,,4.9,14,Car repair and maintenance service,,,https://www.google.com/maps/place/Baker+Mobile+Auto+Repair/data=!4m7!3m6!1s0x1fe66a2a8c79e15:0x57664a508757508f!8m2!3d38.9455075!4d-104.365438!16s%2Fg%2F11l6pwcbtk!19sChIJFZ7HqKJm_gERj1BXh1BKZlc?authuser=0&hl=en&rclk=1,auto repair shop,Lincoln County,county,CO,2026-07-22T20:50:02,0x1fe66a2a8c79e15:0x57664a508757508f
Bald Bros RV Repair,(317) 281-0577,https://www.baldbrosrv.com/,,,,,CO,,5.0,20,RV repair and maintenance service,,,https://www.google.com/maps/place/Bald+Bros+RV+Repair/data=!4m7!3m6!1s0xa66d78e60b253fd:0x2f103f5776490afb!8m2!3d38.280438!4d-105.4286295!16s%2Fg%2F11yp1m6ht9!19sChIJ_VOyYI7XZgoR-wpJdlc_EC8?authuser=0&hl=en&rclk=1,auto repair shop,Huerfano County,county,CO,2026-07-22T20:02:31,0xa66d78e60b253fd:0x2f103f5776490afb
Bearfoot Garage Doors Durango,(970) 230-3839,https://bearfootgaragedoors.com/durango/,,,,,CO,,5.0,474,Garage door supplier,,,https://www.google.com/maps/place/Bearfoot+Garage+Doors+Durango/data=!4m7!3m6!1s0x27cf9c439ae6a4d5:0x3eba16527ce3ba56!8m2!3d37.2759595!4d-107.6459404!16s%2Fg%2F11s_tnp05c!19sChIJ1aTmmkOczycRVrrjfFIWuj4?authuser=0&hl=en&rclk=1,auto repair shop,La Plata County,county,CO,2026-07-22T20:33:40,0x27cf9c439ae6a4d5:0x3eba16527ce3ba56
Beast Mode Mobile Repair LLC,(720) 333-7520,,,"Evergreen, CO 80439, United States",,,CO,,4.6,59,Mechanic,,,https://www.google.com/maps/place/Beast+Mode+Mobile+Repair+LLC/data=!4m7!3m6!1s0x876b89c72dd2e707:0xd9cdbf4f8d34c44a!8m2!3d39.7477019!4d-105.4646603!16s%2Fg%2F11rjq46cqp!19sChIJB-fSLceJa4cRSsQ0jU-_zdk?authuser=0&hl=en&rclk=1,auto repair shop,Gilpin County,county,CO,2026-07-22T19:37:23,0x876b89c72dd2e707:0xd9cdbf4f8d34c44a
Beck's Auto Service Llc,(435) 445-3454,,,"Fountain Green, UT 84632, United States",,,CO,,,,Auto repair shop,,,https://www.google.com/maps/place/Beck%27s+Auto+Service+Llc/data=!4m7!3m6!1s0x874c449a8ac6fd15:0x2087d000bb7f326a!8m2!3d39.6217696!4d-111.6331757!16s%2Fg%2F11mcbvjxm_!19sChIJFf3GippETIcRajJ_uwDQhyA?authuser=0&hl=en&rclk=1,auto repair shop,Rio Blanco County,county,CO,2026-07-22T22:26:18,0x874c449a8ac6fd15:0x2087d000bb7f326a
Behr Automotive Service,(970) 975-3630,https://brand.site/BEHRAUTOMOTIVESERVICE,,,,,CO,,5.0,4,Mechanic,,,https://www.google.com/maps/place/Behr+Automotive+Service/data=!4m7!3m6!1s0x828ee0b98f3dfce9:0xa449807613064646!8m2!3d38.875789!4d-104.752089!16s%2Fg%2F11vq691ys4!19sChIJ6fw9j7ngjoIRRkYGE3aASaQ?authuser=0&hl=en&rclk=1,auto repair shop,Delta County,county,CO,2026-07-14T16:08:20,0x828ee0b98f3dfce9:0xa449807613064646
Benny's Mobile Auto Repair Wichita KS,(316) 531-1800,https://bennysautorepair.com/,,,,,CO,,4.2,62,Mechanic,,,https://www.google.com/maps/place/Benny%27s+Mobile+Auto+Repair+Wichita+KS/data=!4m7!3m6!1s0x62a6ec14b4012617:0x396adc6a951d2ce5!8m2!3d37.6804645!4d-97.4209724!16s%2Fg%2F11y9xw_tm9!19sChIJFyYBtBTspmIR5SwdlWrcajk?authuser=0&hl=en&rclk=1,auto repair shop,Sedgwick County,county,CO,2026-07-22T22:44:07,0x62a6ec14b4012617:0x396adc6a951d2ce5
CAM Mobile repair,(970) 382-1202,,,,,,CO,,4.9,59,Mechanic,,,https://www.google.com/maps/place/CAM+Mobile+repair/data=!4m7!3m6!1s0x87396f97bd7f818f:0x6f3ff7be8b8d0a7e!8m2!3d37.479213!4d-108.3653015!16s%2Fg%2F11ldqjc1xw!19sChIJj4F_vZdvOYcRfgqNi773P28?authuser=0&hl=en&rclk=1,auto repair shop,Dolores County,county,CO,2026-07-22T18:50:28,0x87396f97bd7f818f:0x6f3ff7be8b8d0a7e
Car Care Center,,,,"Colorado 81144, United States",,,CO,,,,Auto repair shop,,,https://www.google.com/maps/place/Car+Care+Center/data=!4m7!3m6!1s0x8715dfa89c90316d:0xf603d4e68b33a0c!8m2!3d37.5693144!4d-106.114859!16s%2Fg%2F11sf61ls2z!19sChIJbTGQnKjfFYcRDDqzaE49YA8?authuser=0&hl=en&rclk=1,auto repair shop,Costilla County,county,CO,2026-07-22T18:17:25,0x8715dfa89c90316d:0xf603d4e68b33a0c
Car Smart Auto Repair,(719) 924-4150,,,,,,CO,,,,Car repair and maintenance service,,,https://www.google.com/maps/place/Car+Smart+Auto+Repair/data=!4m7!3m6!1s0x871395f3c26ddfd7:0xfbd5d9029ba21cce!8m2!3d38.173966!4d-104.584815!16s%2Fg%2F11h035d8q1!19sChIJ199twvOVE4cRzhyimwLZ1fs?authuser=0&hl=en&rclk=1,auto repair shop,Huerfano County,county,CO,2026-07-22T20:02:31,0x871395f3c26ddfd7:0xfbd5d9029ba21cce
Charlie's Diesel Service,(970) 522-0963,,,"Colorado 80751, United States",,,CO,,5.0,3,Auto repair shop,,,https://www.google.com/maps/place/Charlie%27s+Diesel+Service/data=!4m7!3m6!1s0x8771f10f685f6e8f:0x47b712a759b23a22!8m2!3d40.6234721!4d-103.300156!16s%2Fg%2F11thk48gj4!19sChIJj25faA_xcYcRIjqyWacSt0c?authuser=0&hl=en&rclk=1,auto repair shop,Logan County,county,CO,2026-07-22T20:59:07,0x8771f10f685f6e8f:0x47b712a759b23a22
Cody’s Traveling Services (CTS) LLC Mobile Mechanic,(719) 221-9850,,,,,,CO,,4.9,31,Mechanic,,,https://www.google.com/maps/place/Cody%E2%80%99s+Traveling+Services+%28CTS%29+LLC+Mobile+Mechanic/data=!4m7!3m6!1s0x8715af88426e5681:0xad25ff0169d5a24b!8m2!3d38.2070539!4d-106.2152694!16s%2Fg%2F11sn97dkvl!19sChIJgVZuQoivFYcRS6LVaQH_Ja0?authuser=0&hl=en&rclk=1,auto repair shop,Saguache County,county,CO,2026-07-22T22:34:36,0x8715af88426e5681:0xad25ff0169d5a24b
Colorado Sell My Junk Car,(719) 417-5228,https://coloradosellmyjunkcar.com/,,,,,CO,,4.8,39,Auto broker,,,https://www.google.com/maps/place/Colorado+Sell+My+Junk+Car/data=!4m7!3m6!1s0x8161aa1b01bfed43:0xa0862d7799d07d5f!8m2!3d38.9979464!4d-105.550863!16s%2Fg%2F11s0h2ygh_!19sChIJQ-2_ARuqYYERX33QmXcthqA?authuser=0&hl=en&rclk=1,auto repair shop,Alamosa County,county,CO,2026-07-22T16:58:13,0x8161aa1b01bfed43:0xa0862d7799d07d5f
Colors on Parade Northern Colorado,(720) 600-2976,https://colorsonparade.com/locations/northern-colorado/,,,,,CO,,4.9,32,Auto painting,,,https://www.google.com/maps/place/Colors+on+Parade+Northern+Colorado/data=!4m7!3m6!1s0x876b71dbcdc432f7:0x50b1ed1b8a6b4ddd!8m2!3d40.4455585!4d-104.8299464!16s%2Fg%2F11h111skpb!19sChIJ9zLEzdtxa4cR3U1rihvtsVA?authuser=0&hl=en&rclk=1,auto repair shop,Clear Creek County,county,CO,2026-07-22T18:02:04,0x876b71dbcdc432f7:0x50b1ed1b8a6b4ddd
Cross County Automotive,(970) 309-3468,,,,,,CO,,,,Car repair and maintenance service,,,https://www.google.com/maps/place/Cross+County+Automotive/data=!4m7!3m6!1s0x6259fdb45d4d2139:0x96a047b58400e28e!8m2!3d39.5784315!4d-107.063821!16s%2Fg%2F11yz7x_ytp!19sChIJOSFNXbT9WWIRjuIAhLVHoJY?authuser=0&hl=en&rclk=1,auto repair shop,Rio Blanco County,county,CO,2026-07-22T22:26:18,0x6259fdb45d4d2139:0x96a047b58400e28e
Dan's Field Services,(970) 876-0856,,,,,,CO,,3.7,3,Car repair and maintenance service,,,https://www.google.com/maps/place/Dan%27s+Field+Services/data=!4m7!3m6!1s0x8741159b3a27e427:0x3ebe47828b5f82c0!8m2!3d38.9979464!4d-105.550863!16s%2Fg%2F1tct95p3!19sChIJJ-QnOpsVQYcRwIJfi4JHvj4?authuser=0&hl=en&rclk=1,auto repair shop,Rio Blanco County,county,CO,2026-07-22T22:26:18,0x8741159b3a27e427:0x3ebe47828b5f82c0
De Leon Truck Repair,(620) 290-6967,,,"Lamar, CO 81052, United States",,,CO,,5.0,1,Auto repair shop,,,https://www.google.com/maps/place/De+Leon+Truck+Repair/data=!4m7!3m6!1s0x870c2774b17a2159:0x3091c314836aaff!8m2!3d38.0350793!4d-102.6154907!16s%2Fg%2F11vcxv_f87!19sChIJWSF6sXQnDIcR_6o2SDEcCQM?authuser=0&hl=en&rclk=1,auto repair shop,Prowers County,county,CO,2026-07-22T22:11:02,0x870c2774b17a2159:0x3091c314836aaff
Drakes Towing & Recovery LLC,(970) 630-1349,,,,,,CO,,5.0,18,Towing service,,,https://www.google.com/maps/place/Drakes+Towing+%26+Recovery+LLC/data=!4m7!3m6!1s0x6d997bfd09f73f13:0xdfcc3d293b58f514!8m2!3d40.1430635!4d-102.1649779!16s%2Fg%2F11x71b9wh1!19sChIJEz_3Cf17mW0RFPVYOyk9zN8?authuser=0&hl=en&rclk=1,auto repair shop,Sedgwick County,county,CO,2026-07-22T22:44:07,0x6d997bfd09f73f13:0xdfcc3d293b58f514
Dryve Mobile Mechanic,(303) 276-0349,https://dryve.site/,,,,,CO,,5.0,4,Repair service,,,https://www.google.com/maps/place/Dryve+Mobile+Mechanic/data=!4m7!3m6!1s0x683a75030b24b275:0xa0680199e209014e!8m2!3d36.8819936!4d-111.2660555!16s%2Fg%2F11y0kt7srl!19sChIJdbIkCwN1OmgRTgEJ4pkBaKA?authuser=0&hl=en&rclk=1,auto repair shop,Rio Blanco County,county,CO,2026-07-22T22:26:18,0x683a75030b24b275:0xa0680199e209014e
EV (Electric Vehicle) Service - Denver,(720) 993-4444,https://evservice.com/denver/?utm_campaign=gmb,,,,,CO,,4.9,74,Electric motor repair shop,,,https://www.google.com/maps/place/EV+%28Electric+Vehicle%29+Service+-+Denver/data=!4m7!3m6!1s0x2d445ce8e2b7c8c3:0xc814239eeca9082e!8m2!3d39.4050596!4d-104.8964855!16s%2Fg%2F11xdg_dtc0!19sChIJw8i34uhcRC0RLgip7J4jFMg?authuser=0&hl=en&rclk=1,auto repair shop,Clear Creek County,county,CO,2026-07-14T15:27:50,0x2d445ce8e2b7c8c3:0xc814239eeca9082e
Emerald Mountain Detailing Co.,(970) 761-5008,https://www.emeraldmountaindetailing.com/,,,,,CO,,5.0,3,Car detailing service,,,https://www.google.com/maps/place/Emerald+Mountain+Detailing+Co./data=!4m7!3m6!1s0x87203476cc7e1003:0xac0f42772e354b1!8m2!3d40.4610574!4d-107.1135099!16s%2Fg%2F11nqpzr934!19sChIJAxB-zHY0IIcRsVTjcif0wAo?authuser=0&hl=en&rclk=1,auto repair shop,Rio Blanco County,county,CO,2026-07-22T22:26:18,0x87203476cc7e1003:0xac0f42772e354b1
Emergency Repair Roadside Assistance,(719) 629-7036,http://www.247roadsidenow.com/,,,,,CO,,4.9,25,Auto radiator repair service,,,https://www.google.com/maps/place/Emergency+Repair+Roadside+Assistance/data=!4m7!3m6!1s0x876cad86fcbfbe57:0xf63f55bc20966a84!8m2!3d39.0771456!4d-104.8399845!16s%2Fg%2F11gxh8c5vn!19sChIJV76__IatbIcRhGqWILxVP_Y?authuser=0&hl=en&rclk=1,auto repair shop,Elbert County,county,CO,2026-07-22T19:08:58,0x876cad86fcbfbe57:0xf63f55bc20966a84
Explicit Mobile Mechanic LLC,(720) 822-9509,,,,,,CO,,5.0,4,Mechanic,,,https://www.google.com/maps/place/Explicit+Mobile+Mechanic+LLC/data=!4m7!3m6!1s0x246c080e7432c591:0x79e0af931def5e21!8m2!3d38.9979464!4d-105.550863!16s%2Fg%2F11kt0dwk7g!19sChIJkcUydA4IbCQRIV7vHZOv4Hk?authuser=0&hl=en&rclk=1,auto repair shop,Clear Creek County,county,CO,2026-07-22T18:02:04,0x246c080e7432c591:0x79e0af931def5e21
Extraordinary Services LLC,(770) 865-3534,https://extraordinary-services-llc.ueniweb.com/?utm_campaign=gmb,,,,,CO,,4.9,61,Mechanic,,,https://www.google.com/maps/place/Extraordinary+Services+LLC/data=!4m7!3m6!1s0x88f51db09c25a353:0xe19ae873fa7aa1dc!8m2!3d33.083407!4d-25.181436!16s%2Fg%2F11s1jb9vbd!19sChIJU6MlnLAd9YgR3KF6-nPomuE?authuser=0&hl=en&rclk=1,auto repair shop,Gunnison County,county,CO,2026-07-22T19:47:01,0x88f51db09c25a353:0xe19ae873fa7aa1dc
F.A.S.T. Field Automotive Service Technician,(970) 258-0754,https://fieldautotech.com/fast,,,,,CO,,4.5,8,Mechanic,,,https://www.google.com/maps/place/F.A.S.T.+Field+Automotive+Service+Technician/data=!4m7!3m6!1s0x41858acd3da9e765:0x5772515bd9528a13!8m2!3d39.001141!4d-107.343173!16s%2Fg%2F11xg9dlxnr!19sChIJZeepPc2KhUERE4pS2VtRclc?authuser=0&hl=en&rclk=1,auto repair shop,Delta County,county,CO,2026-07-14T16:08:20,0x41858acd3da9e765:0x5772515bd9528a13
Frank's Mobile Mechanic,(970) 531-7516,,,,,,CO,,5.0,1,Mechanic,,,https://www.google.com/maps/place/Frank%27s+Mobile+Mechanic/data=!4m7!3m6!1s0x620386af612f9a27:0x7dfcd873e94c879c!8m2!3d39.7043784!4d-105.4927346!16s%2Fg%2F11vdv2wclv!19sChIJJ5ovYa-GA2IRnIdM6XPY_H0?authuser=0&hl=en&rclk=1,auto repair shop,Clear Creek County,county,CO,2026-07-22T18:02:04,0x620386af612f9a27:0x7dfcd873e94c879c
Franktown Collision & Restoration Garage,(303) 688-2276,,,,,,CO,,4.9,95,Metal fabricator,,,https://www.google.com/maps/place/Franktown+Collision+%26+Restoration+Garage/data=!4m7!3m6!1s0x876c95d895c4f771:0x9eaa5088dfa6a88b!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11b77bjhs5!19sChIJcffEldiVbIcRi6im34hQqp4?authuser=0&hl=en&rclk=1,auto repair shop,Elbert County,county,CO,2026-07-22T19:08:58,0x876c95d895c4f771:0x9eaa5088dfa6a88b
G & C mobile mechanic,(719) 480-2848,,,"Alamosa, CO 81101, United States",,,CO,,4.2,10,Auto repair shop,,,https://www.google.com/maps/place/G+%26+C+mobile+mechanic/data=!4m7!3m6!1s0x87167b63dd47bf11:0x6b8a89e5cbde5a43!8m2!3d37.4763668!4d-105.8964205!16s%2Fg%2F11kbcm9kml!19sChIJEb9H3WN7FocRQ1rey-WJims?authuser=0&hl=en&rclk=1,auto repair shop,Alamosa County,county,CO,2026-07-22T16:58:13,0x87167b63dd47bf11:0x6b8a89e5cbde5a43
G&G Services,(970) 387-8612,http://www.ggservicessummit.com/,,,,,CO,,5.0,16,Snow removal service,,,https://www.google.com/maps/place/G%26G+Services/data=!4m7!3m6!1s0xa90188bde3b7338f:0xf5a80bf1ec7cf7e!8m2!3d39.5896706!4d-105.99085!16s%2Fg%2F11rch73pl_!19sChIJjzO3472IAakRfs_HHr-AWg8?authuser=0&hl=en&rclk=1,auto repair shop,Summit County,county,CO,2026-07-22T22:50:39,0xa90188bde3b7338f:0xf5a80bf1ec7cf7e
HIRED GUN LLC,(719) 691-9325,https://www.hiredgunrepair.com/,,,,,CO,,5.0,7,Mechanic,,,https://www.google.com/maps/place/HIRED+GUN+LLC/data=!4m7!3m6!1s0x698df52de6061257:0x11403192232786fd!8m2!3d38.2782365!4d-103.418891!16s%2Fg%2F11z1rwxtwq!19sChIJVxIG5i31jWkR_YYnI5IxQBE?authuser=0&hl=en&rclk=1,auto repair shop,Prowers County,county,CO,2026-07-22T22:11:02,0x698df52de6061257:0x11403192232786fd
Hannibal's Mechanical,(970) 485-2929,https://www.hannibalsmechanical.com/,,"Dillon, CO 80435, United States",,,CO,,5.0,27,Mechanic,,,https://www.google.com/maps/place/Hannibal%27s+Mechanical/data=!4m7!3m6!1s0x876a5b38528726d7:0xffd6bd600eebf275!8m2!3d39.6302685!4d-106.0433994!16s%2Fg%2F11x6t7j0rz!19sChIJ1yaHUjhbaocRdfLrDmC91v8?authuser=0&hl=en&rclk=1,auto repair shop,Clear Creek County,county,CO,2026-07-22T18:02:04,0x876a5b38528726d7:0xffd6bd600eebf275
Harmony Truckin’ LLC- Pilot Car Service,(970) 274-9775,https://www.harmonytruckin.com/,,,,,CO,,5.0,9,Transportation escort service,,,https://www.google.com/maps/place/Harmony+Truckin%E2%80%99+LLC-+Pilot+Car+Service/data=!4m7!3m6!1s0x87413541d0ddc305:0x334a2074b565eb43!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11fl43ln6k!19sChIJBcPd0EE1QYcRQ-tltXQgSjM?authuser=0&hl=en&rclk=1,auto repair shop,Rio Blanco County,county,CO,2026-07-22T22:26:18,0x87413541d0ddc305:0x334a2074b565eb43
Heath Automotive LLC,(786) 910-0073,,,,,,CO,,5.0,6,Mechanic,,,https://www.google.com/maps/place/Heath+Automotive+LLC/data=!4m7!3m6!1s0x87d579ab9eb4779f:0x6fe4b8d7f493ea64!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11rsqv_n2k!19sChIJn3e0nqt51YcRZOqT9Ne45G8?authuser=0&hl=en&rclk=1,auto repair shop,Gunnison County,county,CO,2026-07-22T19:47:01,0x87d579ab9eb4779f:0x6fe4b8d7f493ea64
High Country Mobile Auto Repair,(970) 533-2626,,,,,,CO,,5.0,35,Mechanic,,,https://www.google.com/maps/place/High+Country+Mobile+Auto+Repair/data=!4m7!3m6!1s0x873943c81897efc1:0xacf0f395ba462af5!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11sd926_gr!19sChIJwe-XGMhDOYcR9SpGupXz8Kw?authuser=0&hl=en&rclk=1,auto repair shop,Dolores County,county,CO,2026-07-22T18:50:28,0x873943c81897efc1:0xacf0f395ba462af5
High Country Power Systems,(970) 398-0506,https://highcountrypowersystems.com/,,,,,CO,,5.0,1,Mechanic,,,https://www.google.com/maps/place/High+Country+Power+Systems/data=!4m7!3m6!1s0x8307cbdf517b3351:0xdaad8bca5577878e!8m2!3d37.274416!4d-106.89795!16s%2Fg%2F11z9cgv603!19sChIJUTN7Ud_LB4MRjod3VcqLrdo?authuser=0&hl=en&rclk=1,auto repair shop,Archuleta County,county,CO,2026-07-22T17:13:23,0x8307cbdf517b3351:0xdaad8bca5577878e
High Country Repairs LLC,(801) 822-6998,,,,,,CO,,5.0,12,Mechanic,,,https://www.google.com/maps/place/High+Country+Repairs+LLC/data=!4m7!3m6!1s0xa690286e17113bd3:0xfebad78c6e2327d3!8m2!3d37.4360084!4d-109.4169646!16s%2Fg%2F11zblxncn8!19sChIJ0zsRF24okKYR0ycjbozXuv4?authuser=0&hl=en&rclk=1,auto repair shop,Dolores County,county,CO,2026-07-22T18:50:28,0xa690286e17113bd3:0xfebad78c6e2327d3
