name,phone,website,email,address,street,city,state,zip,rating,review_count,category,hours_status,hours_detail,google_maps_url,search_keyword,search_place,search_type,search_state,scraped_at,place_id
Kirks Auto Solutions,(334) 384-9117,https://www.kirksautosolutions.com/,,"756 AL-165, Fort Mitchell, AL 36856, United States",756 AL-165,Fort Mitchell,AL,36856,5.0,72,Mechanic,,,https://www.google.com/maps/place/Kirks+Auto+Solutions/data=!4m7!3m6!1s0x60fcd2f45530584d:0xd320c3594be47058!8m2!3d32.3184573!4d-85.0150405!16s%2Fg%2F11zks40_z0!19sChIJTVgwVfTS_GARWHDkS1nDINM?authuser=0&hl=en&rclk=1,auto repair shop,Stewart County,county,GA,2026-07-24T00:39:38,0x60fcd2f45530584d:0xd320c3594be47058
David's Automotive & Tire Repair LLC,(334) 644-7355,,,"105 N Gilmer Ave, Lanett, AL 36863, United States",105 N Gilmer Ave,Lanett,AL,36863,4.4,121,Auto repair shop,,,https://www.google.com/maps/place/David%27s+Automotive+%26+Tire+Repair+LLC/data=!4m7!3m6!1s0x888ca475d0536c29:0x55164f273e9e3375!8m2!3d32.8689689!4d-85.1874923!16s%2Fg%2F1tggpdmm!19sChIJKWxT0HWkjIgRdTOePidPFlU?authuser=0&hl=en&rclk=1,auto repair shop,Meriwether County,county,GA,2026-07-23T22:49:01,0x888ca475d0536c29:0x55164f273e9e3375
Hester's Tire & Auto Service,(334) 576-2248,http://hesterstireandautoservice.com/,,"1714 8th Ave SW #4614, Lanett, AL 36863, United States",1714 8th Ave SW #4614,Lanett,AL,36863,4.5,159,Tire shop,,,https://www.google.com/maps/place/Hester%27s+Tire+%26+Auto+Service/data=!4m7!3m6!1s0x888ca38a1ee8098d:0x1ac442eabd8d299c!8m2!3d32.851016!4d-85.2028179!16s%2Fg%2F1tjbsyq3!19sChIJjQnoHoqjjIgRnCmNvepCxBo?authuser=0&hl=en&rclk=1,auto repair shop,Meriwether County,county,GA,2026-07-23T22:49:01,0x888ca38a1ee8098d:0x1ac442eabd8d299c
Highway 50 Auto Repair,(334) 576-7240,,,"1607 49th Ave SW, Lanett, AL 36863, United States",1607 49th Ave SW,Lanett,AL,36863,3.6,8,Auto repair shop,,,https://www.google.com/maps/place/Highway+50+Auto+Repair/data=!4m7!3m6!1s0x888ca2f0c7a45635:0x5ff5c901e935d016!8m2!3d32.8485868!4d-85.2423724!16s%2Fg%2F1vgx1jjq!19sChIJNVakx_CijIgRFtA16QHJ9V8?authuser=0&hl=en&rclk=1,auto repair shop,Meriwether County,county,GA,2026-07-16T04:10:17,0x888ca2f0c7a45635:0x5ff5c901e935d016
Jerry's Auto & Tire Service,(334) 623-9219,,,"505 N Lanier Ave, Lanett, AL 36863, United States",505 N Lanier Ave,Lanett,AL,36863,4.0,34,Auto repair shop,,,https://www.google.com/maps/place/Jerry%27s+Auto+%26+Tire+Service/data=!4m7!3m6!1s0x888ca4750c836091:0xfdfd08ef5aff6f4b!8m2!3d32.8712509!4d-85.1877853!16s%2Fg%2F1tdng0kw!19sChIJkWCDDHWkjIgRS2__Wu8I_f0?authuser=0&hl=en&rclk=1,auto repair shop,Troup County,county,GA,2026-07-24T01:40:22,0x888ca4750c836091:0xfdfd08ef5aff6f4b
Shelton and Sons Auto Repair,(256) 516-7659,,,"214 B Co Rd 629, Mentone, AL 35984, United States",214 B Co Rd 629,Mentone,AL,35984,4.8,17,Auto repair shop,,,https://www.google.com/maps/place/Shelton+and+Sons+Auto+Repair/data=!4m7!3m6!1s0x88602d732a8b8993:0xfdb4e3038d09c3ff!8m2!3d34.5271321!4d-85.5844227!16s%2Fg%2F11y335d0kn!19sChIJk4mLKnMtYIgR_8MJjQPjtP0?authuser=0&hl=en&rclk=1,auto repair shop,Chattooga County,county,GA,2026-07-23T17:18:49,0x88602d732a8b8993:0xfdb4e3038d09c3ff
Best Buy Automotive and Tires,(334) 244-8083,https://www.bestbuyautoandtires.com/,,"3835 Atlanta Hwy, Montgomery, AL 36109, United States",3835 Atlanta Hwy,Montgomery,AL,36109,4.3,203,Car repair and maintenance service,,,https://www.google.com/maps/place/Best+Buy+Automotive+and+Tires/data=!4m7!3m6!1s0x888c2a048c818bbd:0xe8893bb472f7bb2f!8m2!3d32.3843063!4d-86.2484852!16s%2Fg%2F1tgcn1k9!19sChIJvYuBjAQqjIgRL7v3crQ7ieg?authuser=0&hl=en&rclk=1,auto repair shop,Montgomery County,county,GA,2026-07-16T04:32:13,0x888c2a048c818bbd:0xe8893bb472f7bb2f
Don Duncan's All American Auto & Tire,(334) 263-3872,https://www.allamericanautoandtire.com/,,"408 Madison Ave, Montgomery, AL 36104, United States",408 Madison Ave,Montgomery,AL,36104,4.6,547,Auto repair shop,,,https://www.google.com/maps/place/Don+Duncan%27s+All+American+Auto+%26+Tire/data=!4m7!3m6!1s0x888e8170e98e1489:0x7e8bd98ae2240c44!8m2!3d32.3796065!4d-86.3034893!16s%2Fg%2F1tf7yhgd!19sChIJiRSO6XCBjogRRAwk4orZi34?authuser=0&hl=en&rclk=1,auto repair shop,Montgomery County,county,GA,2026-07-16T04:32:13,0x888e8170e98e1489:0x7e8bd98ae2240c44
F and D Auto Repair,(334) 263-0605,,,"201 Clayton St, Montgomery, AL 36104, United States",201 Clayton St,Montgomery,AL,36104,4.9,19,Auto repair shop,,,https://www.google.com/maps/place/F+and+D+Auto+Repair/data=!4m7!3m6!1s0x888e8137336d7caf:0xf5a354e6f67140cb!8m2!3d32.3733307!4d-86.3122207!16s%2Fg%2F11j6_0r408!19sChIJr3xtMzeBjogRy0Bx9uZUo_U?authuser=0&hl=en&rclk=1,auto repair shop,Montgomery County,county,GA,2026-07-23T23:05:48,0x888e8137336d7caf:0xf5a354e6f67140cb
Forest Hills Garage,(334) 272-4786,https://www.foresthillsgarage.com/,,"3421, 3441 Atlanta Hwy, Montgomery, AL 36109, United States","3421, 3441 Atlanta Hwy",Montgomery,AL,36109,4.1,89,Auto repair shop,,,https://www.google.com/maps/place/Forest+Hills+Garage/data=!4m7!3m6!1s0x888e81fdd6bca65d:0x96dc6bea97dce968!8m2!3d32.3854244!4d-86.2586816!16s%2Fg%2F11byp8422x!19sChIJXaa81v2BjogRaOncl-pr3JY?authuser=0&hl=en&rclk=1,auto repair shop,Montgomery County,county,GA,2026-07-23T23:05:48,0x888e81fdd6bca65d:0x96dc6bea97dce968
Haigler Auto Services,(334) 272-2025,https://haiglerautoservice.com/,,"4287 Atlanta Hwy, Montgomery, AL 36109, United States",4287 Atlanta Hwy,Montgomery,AL,36109,4.3,130,Auto repair shop,,,https://www.google.com/maps/place/Haigler+Auto+Services/data=!4m7!3m6!1s0x888c2a225840b91d:0x25a11ef02d669581!8m2!3d32.3823138!4d-86.2345118!16s%2Fg%2F1wnbysmw!19sChIJHblAWCIqjIgRgZVmLfAeoSU?authuser=0&hl=en&rclk=1,auto repair shop,Montgomery County,county,GA,2026-07-23T22:19:31,0x888c2a225840b91d:0x25a11ef02d669581
Insane auto repair LLC,(334) 314-4840,http://insaneautorepairllc.com/,,"1234 W Patton Ave, Montgomery, AL 36105, United States",1234 W Patton Ave,Montgomery,AL,36105,4.9,42,Auto repair shop,,,https://www.google.com/maps/place/Insane+auto+repair+LLC/data=!4m7!3m6!1s0x888e81250a8579b1:0x8696fc63f4b73311!8m2!3d32.333897!4d-86.321451!16s%2Fg%2F11w3tjy0cs!19sChIJsXmFCiWBjogRETO39GP8loY?authuser=0&hl=en&rclk=1,auto repair shop,Montgomery County,county,GA,2026-07-23T23:05:48,0x888e81250a8579b1:0x8696fc63f4b73311
Meadows Auto Services Center,(334) 215-7009,,,"9001 Wares Ferry Rd, Montgomery, AL 36117, United States",9001 Wares Ferry Rd,Montgomery,AL,36117,4.8,51,Auto repair shop,,,https://www.google.com/maps/place/Meadows+Auto+Services+Center/data=!4m7!3m6!1s0x888c2e5d9b1e7c7b:0x1be623d5bee84722!8m2!3d32.4121533!4d-86.1459823!16s%2Fg%2F1tnjkbgm!19sChIJe3wem10ujIgRIkfovtUj5hs?authuser=0&hl=en&rclk=1,auto repair shop,Montgomery County,county,GA,2026-07-23T23:05:48,0x888c2e5d9b1e7c7b:0x1be623d5bee84722
Performance Auto Repair,(334) 260-3582,https://performance4me.com/,,"665 N Eastern Blvd, Montgomery, AL 36117, United States",665 N Eastern Blvd,Montgomery,AL,36117,4.4,149,Auto repair shop,,,https://www.google.com/maps/place/Performance+Auto+Repair/data=!4m7!3m6!1s0x888c29778ef6e9ff:0x7e8399641201501!8m2!3d32.4020036!4d-86.2140337!16s%2Fg%2F1th1dhdm!19sChIJ_-n2jncpjIgRARUgQZY56Ac?authuser=0&hl=en&rclk=1,auto repair shop,Montgomery County,county,GA,2026-07-23T23:05:48,0x888c29778ef6e9ff:0x7e8399641201501
"Pumped Auto Mobile Repair - ""Let me come to you""",(470) 462-8421,,,"#0000, Muscadine, AL 36269, United States",#0000,Muscadine,AL,36269,5.0,26,Auto repair shop,,,https://www.google.com/maps/place/Pumped+Auto+Mobile+Repair+-+%22Let+me+come+to+you%22/data=!4m7!3m6!1s0x888ae32cd0ab8d27:0xffcea89bf8631c41!8m2!3d33.7490397!4d-85.3616945!16s%2Fg%2F11jt5mghx9!19sChIJJ42r0CzjiogRQRxj-Juozv8?authuser=0&hl=en&rclk=1,auto repair shop,Haralson County,county,GA,2026-07-23T20:41:07,0x888ae32cd0ab8d27:0xffcea89bf8631c41
Harris Automotive,(334) 703-8758,https://www.facebook.com/Harris-Automotive-572605466456460/,,"2 Massey Dr, Phenix City, AL 36869, United States",2 Massey Dr,Phenix City,AL,36869,4.5,42,Auto repair shop,,,https://www.google.com/maps/place/Harris+Automotive/data=!4m7!3m6!1s0x888cc54247224e93:0x68116104fafb28e!8m2!3d32.4633264!4d-85.1206461!16s%2Fg%2F11f57d_d3m!19sChIJk04iR0LFjIgRjrKvTxAWgQY?authuser=0&hl=en&rclk=1,auto repair shop,Chattahoochee County,county,GA,2026-07-15T20:33:50,0x888cc54247224e93:0x68116104fafb28e
Mobile Mechanic SMART CHOICE Mobile Auto Repair LLC,(706) 392-4575,,,"US Highway 80 west, Phenix City, AL 36870, United States",US Highway 80 west,Phenix City,AL,36870,4.6,28,Mechanic,,,https://www.google.com/maps/place/Mobile+Mechanic+SMART+CHOICE+Mobile+Auto+Repair+LLC/data=!4m7!3m6!1s0x888cc524b27499ff:0x49af7514fe3210b6!8m2!3d32.4669398!4d-85.1085139!16s%2Fg%2F11fpqhtsrf!19sChIJ_5l0siTFjIgRthAy_hR1r0k?authuser=0&hl=en&rclk=1,auto repair shop,Stewart County,county,GA,2026-07-24T00:01:49,0x888cc524b27499ff:0x49af7514fe3210b6
Precision Tune Auto Care,(334) 291-3373,http://www.precisiontune.com/PhenixCityAL,,"3607 US-431, Phenix City, AL 36867, United States",3607 US-431,Phenix City,AL,36867,4.0,449,Auto repair shop,,,https://www.google.com/maps/place/Precision+Tune+Auto+Care/data=!4m7!3m6!1s0x888ccee9567f6ec3:0x3977f4de67c61d71!8m2!3d32.4962118!4d-85.0429704!16s%2Fg%2F1tddszm8!19sChIJw25_VunOjIgRcR3GZ970dzk?authuser=0&hl=en&rclk=1,auto repair shop,Chattahoochee County,county,GA,2026-07-15T20:33:50,0x888ccee9567f6ec3:0x3977f4de67c61d71
REYES AUTO REPAIR & TOWING SERVICES LLC,(334) 560-5258,https://reyesautorepairtowing.com/,,"1402 14th Ave, Phenix City, AL 36867, United States",1402 14th Ave,Phenix City,AL,36867,4.6,76,Auto repair shop,,,https://www.google.com/maps/place/REYES+AUTO+REPAIR+%26+TOWING+SERVICES+LLC/data=!4m7!3m6!1s0x88dd8396969ea47d:0x32c0a807b18a8650!8m2!3d32.4732883!4d-85.0119284!16s%2Fg%2F11f102dq95!19sChIJfaSelpaD3YgRUIaKsQeowDI?authuser=0&hl=en&rclk=1,auto repair shop,Chattahoochee County,county,GA,2026-07-15T20:33:50,0x88dd8396969ea47d:0x32c0a807b18a8650
Piedmont Auto Repair,(256) 792-9158,https://lomyu.me/piedmont-auto-repair-352155-us,,"405 Memorial Dr, Piedmont, AL 36272, United States",405 Memorial Dr,Piedmont,AL,36272,4.9,16,Car repair and maintenance service,,,https://www.google.com/maps/place/Piedmont+Auto+Repair/data=!4m7!3m6!1s0x888a599e7157aa2b:0xee9aaba112a8dd20!8m2!3d33.9212132!4d-85.6170455!16s%2Fg%2F11h3mx2mft!19sChIJK6pXcZ5ZiogRIN2oEqGrmu4?authuser=0&hl=en&rclk=1,auto repair shop,Calhoun County,county,GA,2026-07-23T16:40:20,0x888a599e7157aa2b:0xee9aaba112a8dd20
Sarros auto repair,(334) 338-1522,,,"439 Co Rd 638, Roanoke, AL 36274, United States",439 Co Rd 638,Roanoke,AL,36274,4.0,4,Auto repair shop,,,https://www.google.com/maps/place/Sarros+auto+repair/data=!4m7!3m6!1s0x888b69d9d8d6fd5b:0x94994de39f88c424!8m2!3d33.2284742!4d-85.3182598!16s%2Fg%2F11vymn2rps!19sChIJW_3W2Nlpi4gRJMSIn-NNmZQ?authuser=0&hl=en&rclk=1,auto repair shop,Heard County,county,GA,2026-07-23T20:34:49,0x888b69d9d8d6fd5b:0x94994de39f88c424
C's & S Automotive LLC,(706) 442-9143,https://usmapid.org/details/c-s-s-automotive-llc-ChIJX2Y,,"311 Lee Road 294, Smiths Station, AL 36877, United States",311 Lee Road 294,Smiths Station,AL,36877,5.0,36,Auto repair shop,,,https://www.google.com/maps/place/C%27s+%26+S+Automotive+LLC/data=!4m7!3m6!1s0x888cc7e1ab0a665f:0xfd168e40e3e4e1d!8m2!3d32.5439513!4d-85.109429!16s%2Fg%2F11qrbmn56p!19sChIJX2YKq-HHjIgRHU4-DuRo0Q8?authuser=0&hl=en&rclk=1,auto repair shop,Chattahoochee County,county,GA,2026-07-15T20:33:50,0x888cc7e1ab0a665f:0xfd168e40e3e4e1d
R T Automotive,(334) 710-2540,https://rtautomotives.com/,,"354 Fob James Dr, Valley, AL 36854, United States",354 Fob James Dr,Valley,AL,36854,4.8,33,Auto repair shop,,,https://www.google.com/maps/place/R+T+Automotive/data=!4m7!3m6!1s0x888ca5932e2cfb7d:0xc542573a984ccc69!8m2!3d32.817906!4d-85.1968846!16s%2Fg%2F11tjhrx07q!19sChIJffssLpOljIgRacxMmDpXQsU?authuser=0&hl=en&rclk=1,auto repair shop,Troup County,county,GA,2026-07-24T01:40:22,0x888ca5932e2cfb7d:0xc542573a984ccc69
Advanced Auto Repair,(904) 583-0889,,,"1941 Island Walkway, Fernandina Beach, FL 32034, United States",1941 Island Walkway,Fernandina Beach,FL,32034,4.6,10,Auto repair shop,,,https://www.google.com/maps/place/Advanced+Auto+Repair/data=!4m7!3m6!1s0x88e4ff1398c68533:0x3df635e9bbe594eb!8m2!3d30.6404958!4d-81.456765!16s%2Fg%2F12632yrcb!19sChIJM4XGmBP_5IgR65Tlu-k19j0?authuser=0&hl=en&rclk=1,auto repair shop,Camden County,county,GA,2026-07-15T19:54:40,0x88e4ff1398c68533:0x3df635e9bbe594eb
Corbin's Automotive,(904) 261-8825,,,"1424 Jasmine St, Fernandina Beach, FL 32034, United States",1424 Jasmine St,Fernandina Beach,FL,32034,4.5,96,Auto repair shop,,,https://www.google.com/maps/place/Corbin%27s+Automotive/data=!4m7!3m6!1s0x88e4ff1efed46c7b:0xbc06f56208bccd87!8m2!3d30.6570073!4d-81.4518689!16s%2Fg%2F1wh4gp0_!19sChIJe2zU_h7_5IgRh828CGL1Brw?authuser=0&hl=en&rclk=1,auto repair shop,Camden County,county,GA,2026-07-23T16:44:51,0x88e4ff1efed46c7b:0xbc06f56208bccd87
All American Auto & Truck Service,(850) 262-8504,,,"212 SW Agricola Wy, Greenville, FL 32331, United States",212 SW Agricola Wy,Greenville,FL,32331,4.6,82,Auto repair shop,,,https://www.google.com/maps/place/All+American+Auto+%26+Truck+Service/data=!4m7!3m6!1s0x88ee9df82ca5e229:0xa1f1c1dd9a2f07ff!8m2!3d30.482379!4d-83.5322171!16s%2Fg%2F11qh13v3n8!19sChIJKeKlLPid7ogR_wcvmt3B8aE?authuser=0&hl=en&rclk=1,auto repair shop,Baker County,county,GA,2026-07-23T14:49:18,0x88ee9df82ca5e229:0xa1f1c1dd9a2f07ff
Mark's Automotive,(904) 845-2166,,,"551645 US-1, Hilliard, FL 32046, United States",551645 US-1,Hilliard,FL,32046,4.6,74,Auto repair shop,,,https://www.google.com/maps/place/Mark%27s+Automotive/data=!4m7!3m6!1s0x88e575acbd92ce0d:0x491fdb4f4763cb33!8m2!3d30.688635!4d-81.916221!16s%2Fg%2F126433dmh!19sChIJDc6Svax15YgRM8tjR0_bH0k?authuser=0&hl=en&rclk=1,auto repair shop,Brantley County,county,GA,2026-07-23T15:55:00,0x88e575acbd92ce0d:0x491fdb4f4763cb33
Stewart's Auto Services Center,(850) 973-4088,,,"115 E Bunker St, Madison, FL 32340, United States",115 E Bunker St,Madison,FL,32340,4.7,37,Auto repair shop,,,https://www.google.com/maps/place/Stewart%27s+Auto+Services+Center/data=!4m7!3m6!1s0x88ee90b0063be581:0x84f1aaef76f451ba!8m2!3d30.465017!4d-83.410376!16s%2Fg%2F1tfrsrqx!19sChIJgeU7BrCQ7ogRulH0du-q8YQ?authuser=0&hl=en&rclk=1,auto repair shop,Baker County,county,GA,2026-07-23T14:49:18,0x88ee90b0063be581:0x84f1aaef76f451ba
B & L Auto,(850) 875-3575,,,"337 Friday Rd, Quincy, FL 32352, United States",337 Friday Rd,Quincy,FL,32352,5.0,40,Auto repair shop,,,https://www.google.com/maps/place/B+%26+L+Auto/data=!4m7!3m6!1s0x88ecdb876cae2dd5:0xe2f01ef14720092c!8m2!3d30.5983443!4d-84.5042567!16s%2Fg%2F1td4kz1x!19sChIJ1S2ubIfb7IgRLAkgR_Ee8OI?authuser=0&hl=en&rclk=1,auto repair shop,Baker County,county,GA,2026-07-23T14:49:18,0x88ecdb876cae2dd5:0xe2f01ef14720092c
Buddy's Auto Clinic,(904) 225-9559,,,"850843 US-17, Yulee, FL 32097, United States",850843 US-17,Yulee,FL,32097,4.9,285,Auto repair shop,,,https://www.google.com/maps/place/Buddy%27s+Auto+Clinic/data=!4m7!3m6!1s0x88e500ac882284dd:0x353aabb5d22374ca!8m2!3d30.6302037!4d-81.6007698!16s%2Fg%2F1v3gsqql!19sChIJ3YQiiKwA5YgRynQj0rWrOjU?authuser=0&hl=en&rclk=1,auto repair shop,Brantley County,county,GA,2026-07-23T15:55:00,0x88e500ac882284dd:0x353aabb5d22374ca
First Choice Car Care,(904) 225-2775,https://www.firstchoicetireandservice.com/,,"463670 FL-200, Yulee, FL 32097, United States",463670 FL-200,Yulee,FL,32097,4.6,182,Auto repair shop,,,https://www.google.com/maps/place/First+Choice+Car+Care/data=!4m7!3m6!1s0x88e500874307266d:0x64e31eacb808b8e!8m2!3d30.6279497!4d-81.5587395!16s%2Fg%2F1tdnxqm1!19sChIJbSYHQ4cA5YgRjouAy-oxTgY?authuser=0&hl=en&rclk=1,auto repair shop,Camden County,county,GA,2026-07-23T16:44:51,0x88e500874307266d:0x64e31eacb808b8e
PURE AUTO CENTERS LLC,(904) 500-7873,http://www.pureautocenter.com/,,"463140 FL-200, Yulee, FL 32097, United States",463140 FL-200,Yulee,FL,32097,4.2,132,Tire shop,,,https://www.google.com/maps/place/PURE+AUTO+CENTERS+LLC/data=!4m7!3m6!1s0x88e5014989724403:0xa79624b2613bd0e2!8m2!3d30.6315594!4d-81.6028785!16s%2Fg%2F11h6l728w6!19sChIJA0RyiUkB5YgR4tA7YbIklqc?authuser=0&hl=en&rclk=1,auto repair shop,Camden County,county,GA,2026-07-23T16:44:51,0x88e5014989724403:0xa79624b2613bd0e2
Yulee Brothers Automotive & Repair,(904) 849-1250,https://yuleebrothers.com/,,"851026 US-17, Yulee, FL 32097, United States",851026 US-17,Yulee,FL,32097,4.3,54,Auto repair shop,,,https://www.google.com/maps/place/Yulee+Brothers+Automotive+%26+Repair/data=!4m7!3m6!1s0x88e5073bb18bdd93:0xfa5a2be4f2d75e4!8m2!3d30.6397437!4d-81.6097795!16s%2Fg%2F11llbs2kr7!19sChIJk92LsTsH5YgR5HUtT76ipQ8?authuser=0&hl=en&rclk=1,auto repair shop,Brantley County,county,GA,2026-07-23T15:55:00,0x88e5073bb18bdd93:0xfa5a2be4f2d75e4
$miths Automotive Fleet Services LLC,(678) 953-1895,,,,,,GA,,5.0,4,Mechanic,,,https://www.google.com/maps/place/$miths+Automotive+Fleet+Services+LLC/data=!4m7!3m6!1s0xae9eb8f222eb8211:0x8a4a3a70c98e9551!8m2!3d33.285046!4d-84.8763035!16s%2Fg%2F11wt_ffdh8!19sChIJEYLrIvK4nq4RUZWOyXA6Soo?authuser=0&hl=en&rclk=1,auto repair shop,Meriwether County,county,GA,2026-07-16T04:10:17,0xae9eb8f222eb8211:0x8a4a3a70c98e9551
