name,phone,website,email,address,street,city,state,zip,rating,review_count,category,hours_status,hours_detail,google_maps_url,search_keyword,search_place,search_type,search_state,scraped_at,place_id
The Body Shop,,,,"Liberal, KS 67901, United States",,,KS,,5.0,1,Auto repair shop,,,https://www.google.com/maps/place/The+Body+Shop/data=!4m7!3m6!1s0x8708135aad605d75:0x2c52c41f842aca07!8m2!3d37.0430812!4d-100.920999!16s%2Fg%2F11fslpfxfy!19sChIJdV1grVoTCIcRB8oqhB_EUiw?authuser=0&hl=en&rclk=1,auto repair shop,Seward County,county,KS,2026-07-28T12:40:30,0x8708135aad605d75:0x2c52c41f842aca07
The Repair Guy,,http://www.therepairguyllc.com/,,,,,KS,,4.9,50,Handyman/Handywoman/Handyperson,,,https://www.google.com/maps/place/The+Repair+Guy/data=!4m7!3m6!1s0xa9990fd4a674c3f:0xca37dab7d50e2dbe!8m2!3d37.864359!4d-95.0692995!16s%2Fg%2F11vxxr9dd5!19sChIJP0xnSv2QmQoRvi0O1bfaN8o?authuser=0&hl=en&rclk=1,auto repair shop,Bourbon County,county,KS,2026-07-28T04:05:43,0xa9990fd4a674c3f:0xca37dab7d50e2dbe
Abilene Auto Repair,,,,"415 NE 14th St, Abilene, KS 67410, United States",415 NE 14th St,Abilene,KS,67410,,,,,,https://www.google.com/maps/place/Abilene+Auto+Repair/data=!4m7!3m6!1s0x87bcf09d11429547:0xbef5c503814627ed!8m2!3d38.9302009!4d-97.2095968!16s%2Fg%2F11fct5r4qq!19sChIJR5VCEZ3wvIcR7SdGgQPF9b4?authuser=0&hl=en&rclk=1,auto repair shop,Dickinson County,county,KS,2026-07-28T05:35:36,0x87bcf09d11429547:0xbef5c503814627ed
Belair Inc,(785) 263-4130,,,"307 W 1st St, Abilene, KS 67410, United States",307 W 1st St,Abilene,KS,67410,4.7,3,Auto body shop,,,https://www.google.com/maps/place/Belair+Inc/data=!4m7!3m6!1s0x87bcf08bf1a67507:0x4923edcb7906e053!8m2!3d38.914946!4d-97.217294!16s%2Fg%2F1tj89ytf!19sChIJB3Wm8YvwvIcRU-AGecvtI0k?authuser=0&hl=en&rclk=1,auto repair shop,Dickinson County,county,KS,2026-07-28T05:35:36,0x87bcf08bf1a67507:0x4923edcb7906e053
GrafLine TradeWorks Company,,,,"100 Opal Rd, Abilene, KS 67410, United States",100 Opal Rd,Abilene,KS,67410,,,Auto repair shop,,,https://www.google.com/maps/place/GrafLine+TradeWorks+Company/data=!4m7!3m6!1s0x87bcf1007de8facb:0xb2ec0315a9272343!8m2!3d38.9146375!4d-97.2470347!16s%2Fg%2F11zch3pynr!19sChIJy_rofQDxvIcRQyMnqRUD7LI?authuser=0&hl=en&rclk=1,auto repair shop,Dickinson County,county,KS,2026-07-28T05:35:36,0x87bcf1007de8facb:0xb2ec0315a9272343
"Holm Automotive Center, INC.",(785) 263-4000,https://www.holmauto.com/,,"2005 N Buckeye Ave, Abilene, KS 67410, United States",2005 N Buckeye Ave,Abilene,KS,67410,4.8,760,Chevrolet dealer,,,"https://www.google.com/maps/place/Holm+Automotive+Center,+INC./data=!4m7!3m6!1s0x87bcfa798fbc2c2f:0xa31b6d5750f05a0d!8m2!3d38.9366874!4d-97.2126846!16s%2Fg%2F1tk1nhsm!19sChIJLyy8j3n6vIcRDVrwUFdtG6M?authuser=0&hl=en&rclk=1",auto repair shop,Dickinson County,county,KS,2026-07-28T05:35:36,0x87bcfa798fbc2c2f:0xa31b6d5750f05a0d
"NAPA Auto Parts - Catlett Automotive (Abilene, KS)",(785) 263-1912,https://www.catlettautomotive.com/,,"330 N Buckeye Ave, Abilene, KS 67410, United States",330 N Buckeye Ave,Abilene,KS,67410,4.7,56,Auto parts store,,,"https://www.google.com/maps/place/NAPA+Auto+Parts+-+Catlett+Automotive+%28Abilene,+KS%29/data=!4m7!3m6!1s0x87bcf08ef854719f:0x109d1468561829c8!8m2!3d38.9181799!4d-97.2142383!16s%2Fg%2F1tdpb3rf!19sChIJn3FU-I7wvIcRyCkYVmgUnRA?authuser=0&hl=en&rclk=1",auto repair shop,Dickinson County,county,KS,2026-07-28T05:35:36,0x87bcf08ef854719f:0x109d1468561829c8
Robson Oil Co Inc,(785) 263-2470,,,"1302 Portland St, Abilene, KS 67410, United States",1302 Portland St,Abilene,KS,67410,5.0,2,Auto repair shop,,,https://www.google.com/maps/place/Robson+Oil+Co+Inc/data=!4m7!3m6!1s0x87bcf00818c0376b:0xc8900d629f6ea472!8m2!3d38.929083!4d-97.2537178!16s%2Fg%2F1tfcj8br!19sChIJazfAGAjwvIcRcqRun2INkMg?authuser=0&hl=en&rclk=1,auto repair shop,Dickinson County,county,KS,2026-07-28T05:35:36,0x87bcf00818c0376b:0xc8900d629f6ea472
Ultimate Finish PDR,,,,"1215 NW 3rd St, Abilene, KS 67410, United States",1215 NW 3rd St,Abilene,KS,67410,,,Auto body shop,,,https://www.google.com/maps/place/Ultimate+Finish+PDR/data=!4m7!3m6!1s0x87bcf1004201e7bb:0xfbcb59592271f1da!8m2!3d38.917049!4d-97.2340481!16s%2Fg%2F11xflybjk5!19sChIJu-cBQgDxvIcR2vFxIllZy_s?authuser=0&hl=en&rclk=1,auto repair shop,Dickinson County,county,KS,2026-07-28T05:35:36,0x87bcf1004201e7bb:0xfbcb59592271f1da
Dunlap Automotive Service Inc.,(816) 253-9085,,,"11230 SE State Hwy Ff, Agency, MO 64401, United States",11230 SE State Hwy Ff,Agency,MO,64401,5.0,33,Auto repair shop,,,https://www.google.com/maps/place/Dunlap+Automotive+Service+Inc./data=!4m7!3m6!1s0x87c0160d873bc0a5:0x421227c5a8c65bcd!8m2!3d39.6483453!4d-94.746001!16s%2Fg%2F1tzzw0bn!19sChIJpcA7hw0WwIcRzVvGqMUnEkI?authuser=0&hl=en&rclk=1,auto repair shop,Doniphan County,county,KS,2026-07-28T05:41:17,0x87c0160d873bc0a5:0x421227c5a8c65bcd
Allen Automotive,,,,"422 S Main St, Allen, KS 66833, United States",422 S Main St,Allen,KS,66833,5.0,3,Auto repair shop,,,https://www.google.com/maps/place/Allen+Automotive/data=!4m7!3m6!1s0x87beb0a0d91d5f21:0xe011673d72ed959f!8m2!3d38.6556454!4d-96.1694541!16s%2Fg%2F11s45zgnv4!19sChIJIV8d2aCwvocRn5Xtcj1nEeA?authuser=0&hl=en&rclk=1,auto repair shop,Mitchell County,county,KS,2026-07-28T08:39:59,0x87beb0a0d91d5f21:0xe011673d72ed959f
Elite Mobile Semi & RV Repair,,https://elitemobilesemiandrv.com/,service@elitemobilesemiandrv.com,"1627 N Andover Rd, Andover, KS 67002, United States",1627 N Andover Rd,Andover,KS,67002,4.9,113,Truck repair shop,,,https://www.google.com/maps/place/Elite+Mobile+Semi+%26+RV+Repair/data=!4m7!3m6!1s0x29834a22287661d9:0xd010c633675d0368!8m2!3d37.7147793!4d-97.1354531!16s%2Fg%2F11kq2m_y2y!19sChIJ2WF2KCJKgykRaANdZzPGENA?authuser=0&hl=en&rclk=1,auto repair shop,Montgomery County,county,KS,2026-07-28T08:54:41,0x29834a22287661d9:0xd010c633675d0368
Ark City Tire & Auto Inc,(620) 442-8473,,,"802 E Madison Ave, Arkansas City, KS 67005, United States",802 E Madison Ave,Arkansas City,KS,67005,4.6,64,Auto repair shop,,,https://www.google.com/maps/place/Ark+City+Tire+%26+Auto+Inc/data=!4m7!3m6!1s0x87b081ba163c8289:0x63da970dd585ad96!8m2!3d37.0567056!4d-97.0298712!16s%2Fg%2F1thkxs7p!19sChIJiYI8FrqBsIcRlq2F1Q2X2mM?authuser=0&hl=en&rclk=1,auto repair shop,Cowley County,county,KS,2026-07-28T05:08:42,0x87b081ba163c8289:0x63da970dd585ad96
Walmart Auto Care Center,(913) 367-5142,https://www.walmart.com/store/1054-atchison-ks/auto-care-center/?veh=seo_loc,,"1920 US-73, Atchison, KS 66002, United States",1920 US-73,Atchison,KS,66002,2.7,42,Oil change service,,,https://www.google.com/maps/place/Walmart+Auto+Care+Center/data=!4m7!3m6!1s0x87bff360efc9229b:0xb17915c4e56c8f17!8m2!3d39.5397197!4d-95.1288708!16s%2Fg%2F1hc39hc6z!19sChIJmyLJ72Dzv4cRF49s5cQVebE?authuser=0&hl=en&rclk=1,auto repair shop,Atchison County,county,KS,2026-07-28T03:33:23,0x87bff360efc9229b:0xb17915c4e56c8f17
NAPA Auto Parts - Kirks Auto Supply Inc,(785) 626-3103,https://www.napaonline.com/en/KS/Atwood/store/29888?cid=pl_jobber_google_dac_29888_ao,,"507 N 4th St, Atwood, KS 67730, United States",507 N 4th St,Atwood,KS,67730,4.6,34,Auto parts store,,,https://www.google.com/maps/place/NAPA+Auto+Parts+-+Kirks+Auto+Supply+Inc/data=!4m7!3m6!1s0x877515ba1abe49f1:0xe8349e34d7f1d098!8m2!3d39.81187!4d-101.042672!16s%2Fg%2F1tdlc6dp!19sChIJ8Um-GroVdYcRmNDx1zSeNOg?authuser=0&hl=en&rclk=1,auto repair shop,Rawlins County,county,KS,2026-07-28T11:03:29,0x877515ba1abe49f1:0xe8349e34d7f1d098
Smitty's Salvage & Repair Inc,(785) 736-2964,,,"1153 26th Rd, Axtell, KS 66403, United States",1153 26th Rd,Axtell,KS,66403,4.6,35,Salvage yard,,,https://www.google.com/maps/place/Smitty%27s+Salvage+%26+Repair+Inc/data=!4m7!3m6!1s0x8795ff27def0e971:0xa487845b24e7bca0!8m2!3d39.8480606!4d-96.3341827!16s%2Fg%2F1tf7y6qr!19sChIJcenw3if_lYcRoLznJFuEh6Q?authuser=0&hl=en&rclk=1,auto repair shop,Nemaha County,county,KS,2026-07-28T09:32:10,0x8795ff27def0e971:0xa487845b24e7bca0
Baldwin Automotive Services Center Inc,(785) 594-9944,,,"131 Baker St, Baldwin City, KS 66006, United States",131 Baker St,Baldwin City,KS,66006,4.8,92,Auto repair shop,,,https://www.google.com/maps/place/Baldwin+Automotive+Services+Center+Inc/data=!4m7!3m6!1s0x87bf5b8482fcbda1:0xf597ff984d309f89!8m2!3d38.7808126!4d-95.1790946!16s%2Fg%2F1v6qj42s!19sChIJob38goRbv4cRiZ8wTZj_l_U?authuser=0&hl=en&rclk=1,auto repair shop,Franklin County,county,KS,2026-07-28T06:20:04,0x87bf5b8482fcbda1:0xf597ff984d309f89
Ross Automotive Inc,(785) 594-2432,http://www.rossautoinc.com/,,"1808 N 100 Rd, Baldwin City, KS 66006, United States",1808 N 100 Rd,Baldwin City,KS,66006,4.9,57,Auto repair shop,,,https://www.google.com/maps/place/Ross+Automotive+Inc/data=!4m7!3m6!1s0x87c0bdba35f13bad:0x6c6f0002ac646403!8m2!3d38.7540221!4d-95.1651152!16s%2Fg%2F1tdzrnss!19sChIJrTvxNbq9wIcRA2RkrAIAb2w?authuser=0&hl=en&rclk=1,auto repair shop,Elk County,county,KS,2026-07-28T06:00:02,0x87c0bdba35f13bad:0x6c6f0002ac646403
"Beloit Auto and Truck Plaza, Inc.",(800) 748-8408,https://www.beloitautoandtruckplazainc.com/,,"3133 US-24, Beloit, KS 67420, United States",3133 US-24,Beloit,KS,67420,4.8,151,Ford dealer,,,"https://www.google.com/maps/place/Beloit+Auto+and+Truck+Plaza,+Inc./data=!4m7!3m6!1s0x87a2bdd4a88a79bb:0x40db7dee275d53b0!8m2!3d39.4597524!4d-98.090302!16s%2Fg%2F1tj4b_9f!19sChIJu3mKqNS9oocRsFNdJ-5920A?authuser=0&hl=en&rclk=1",auto repair shop,Mitchell County,county,KS,2026-07-28T08:39:59,0x87a2bdd4a88a79bb:0x40db7dee275d53b0
"Beloit Auto and Truck Plaza, Inc. Ford",(785) 738-3573,https://www.beloitautoandtruckplazainc.com/?fmccmp=t1-fd,,"3133 US-24, Beloit, KS 67420, United States",3133 US-24,Beloit,KS,67420,5.0,1,Auto repair shop,,,"https://www.google.com/maps/place/Beloit+Auto+and+Truck+Plaza,+Inc.+Ford/data=!4m7!3m6!1s0x87a2bdd3330fffff:0x99e3f15211cef279!8m2!3d39.4597524!4d-98.090302!16s%2Fg%2F11tfn8fmqm!19sChIJ__8PM9O9oocRefLOEVLx45k?authuser=0&hl=en&rclk=1",auto repair shop,Mitchell County,county,KS,2026-07-28T08:39:59,0x87a2bdd3330fffff:0x99e3f15211cef279
"Beloit Auto and Truck Plaza, Inc. Parts",(800) 748-8408,https://www.beloitautoandtruckplazainc.com/,,"3133 US-24, Beloit, KS 67420, United States",3133 US-24,Beloit,KS,67420,4.5,2,Auto parts store,,,"https://www.google.com/maps/place/Beloit+Auto+and+Truck+Plaza,+Inc.+Parts/data=!4m7!3m6!1s0x87a2bd0c285eeedf:0xcaf31fcb2555579f!8m2!3d39.4597524!4d-98.090302!16s%2Fg%2F11ll6r9qrz!19sChIJ3-5eKAy9oocRn1dVJcsf88o?authuser=0&hl=en&rclk=1",auto repair shop,Mitchell County,county,KS,2026-07-28T08:39:59,0x87a2bd0c285eeedf:0xcaf31fcb2555579f
"C & R Body Shop, Inc.",(785) 738-6566,http://crbodyshop.com/,info@crbodyshop.com,"3108 US-24, Beloit, KS 67420, United States",3108 US-24,Beloit,KS,67420,4.9,16,Auto body shop,,,"https://www.google.com/maps/place/C+%26+R+Body+Shop,+Inc./data=!4m7!3m6!1s0x87a2bdce8fdfe6c5:0x23b8fc3fe2f3009a!8m2!3d39.466592!4d-98.0953636!16s%2Fg%2F1wn_6m14!19sChIJxebfj869oocRmgDz4j_8uCM?authuser=0&hl=en&rclk=1",auto repair shop,Mitchell County,county,KS,2026-07-28T08:39:59,0x87a2bdce8fdfe6c5:0x23b8fc3fe2f3009a
Finney Machine Inc.,(785) 738-3084,http://www.finneymachineinc.com/,finneymachine@uscenter.net,"2653 M Rd, Beloit, KS 67420, United States",2653 M Rd,Beloit,KS,67420,4.8,9,Diesel engine repair service,,,https://www.google.com/maps/place/Finney+Machine+Inc./data=!4m7!3m6!1s0x87a295621eaf93b9:0x6ffdb1c40fb45e59!8m2!3d39.3943002!4d-98.18068!16s%2Fg%2F1v1slr0w!19sChIJuZOvHmKVoocRWV60D8Sx_W8?authuser=0&hl=en&rclk=1,auto repair shop,Mitchell County,county,KS,2026-07-28T08:39:59,0x87a295621eaf93b9:0x6ffdb1c40fb45e59
Thompson's Ok Tire Inc,(785) 738-2283,http://www.thompsonsoktire.com/,thompsontire@thompsonsoktire.com,"1221 N Independence Ave, Beloit, KS 67420, United States",1221 N Independence Ave,Beloit,KS,67420,4.6,129,Tire shop,,,https://www.google.com/maps/place/Thompson%27s+Ok+Tire+Inc/data=!4m7!3m6!1s0x87a2bdeb94c519c1:0x3f534383579a2e1e!8m2!3d39.470476!4d-98.1167317!16s%2Fg%2F1tfh54nc!19sChIJwRnFlOu9oocRHi6aV4NDUz8?authuser=0&hl=en&rclk=1,auto repair shop,Mitchell County,county,KS,2026-07-28T08:39:59,0x87a2bdeb94c519c1:0x3f534383579a2e1e
Bahr Tire Inc,(620) 364-5641,,,"2020 S 4th St, Burlington, KS 66839, United States",2020 S 4th St,Burlington,KS,66839,4.8,77,Tire shop,,,https://www.google.com/maps/place/Bahr+Tire+Inc/data=!4m7!3m6!1s0x87b920029df9e1b5:0x2cb6d1b82a6ed437!8m2!3d38.1781089!4d-95.7396449!16s%2Fg%2F1th57hnl!19sChIJteH5nQIguYcRN9RuKrjRtiw?authuser=0&hl=en&rclk=1,auto repair shop,Coffey County,county,KS,2026-07-28T05:01:23,0x87b920029df9e1b5:0x2cb6d1b82a6ed437
Joe's Garage Inc.,(719) 346-7752,,,"1980 Colorado Ave, Burlington, CO 80807, United States",1980 Colorado Ave,Burlington,CO,80807,4.2,33,Auto repair shop,,,https://www.google.com/maps/place/Joe%27s+Garage+Inc./data=!4m7!3m6!1s0x870cb2eb1e11445d:0xfa8f7fe5b0547e71!8m2!3d39.30692!4d-102.2781977!16s%2Fg%2F1tr9nwh4!19sChIJXUQRHuuyDIcRcX5UsOV_j_o?authuser=0&hl=en&rclk=1,auto repair shop,Sherman County,county,KS,2026-07-28T13:08:34,0x870cb2eb1e11445d:0xfa8f7fe5b0547e71
"Lewis Oil Co., Inc.",(620) 364-5412,,,"913 N 4th St, Burlington, KS 66839, United States",913 N 4th St,Burlington,KS,66839,4.7,65,Auto repair shop,,,"https://www.google.com/maps/place/Lewis+Oil+Co.,+Inc./data=!4m7!3m6!1s0x87b9207187d2d83b:0xc5de283fe33b5649!8m2!3d38.2033391!4d-95.7383128!16s%2Fg%2F1vfp44f7!19sChIJO9jSh3EguYcRSVY74z8o3sU?authuser=0&hl=en&rclk=1",auto repair shop,Osage County,county,KS,2026-07-28T10:13:28,0x87b9207187d2d83b:0xc5de283fe33b5649
Allen's Automotive Inc.,(620) 431-6010,http://www.allensautomotiveonline.com/,,"221 E 1st St, Chanute, KS 66720, United States",221 E 1st St,Chanute,KS,66720,4.8,24,Auto parts store,,,https://www.google.com/maps/place/Allen%27s+Automotive+Inc./data=!4m7!3m6!1s0x87b843330cb86e81:0x95722e1ed455d2ea!8m2!3d37.6807136!4d-95.4496994!16s%2Fg%2F1vxdysxt!19sChIJgW64DDNDuIcR6tJV1B4ucpU?authuser=0&hl=en&rclk=1,auto repair shop,Neosho County,county,KS,2026-07-28T09:44:36,0x87b843330cb86e81:0x95722e1ed455d2ea
Steve Faulkner Ford Collision Center,,https://www.stevefaulknerfordks.com/,,"3501 S Santa Fe Ave Ste 102, Chanute, KS 66720, United States",3501 S Santa Fe Ave Ste 102,Chanute,KS,66720,5.0,3,Auto body shop,,,https://www.google.com/maps/place/Steve+Faulkner+Ford+Collision+Center/data=!4m7!3m6!1s0x87b843f10fb6502f:0x62efb43c060d72ef!8m2!3d37.6450646!4d-95.4536196!16s%2Fg%2F11rxyj_lpp!19sChIJL1C2D_FDuIcR73INBjy072I?authuser=0&hl=en&rclk=1,auto repair shop,Woodson County,county,KS,2026-07-28T14:09:35,0x87b843f10fb6502f:0x62efb43c060d72ef
Dave's Repair Services,,,,"219 W Main St, Cherryvale, KS 67335, United States",219 W Main St,Cherryvale,KS,67335,5.0,2,Auto repair shop,,,https://www.google.com/maps/place/Dave%27s+Repair+Services/data=!4m7!3m6!1s0x87b825f227758f71:0xb6eac9cab3f801ff!8m2!3d37.2687338!4d-95.5538571!16s%2Fg%2F1vs1sd31!19sChIJcY91J_IluIcR_wH4s8rJ6rY?authuser=0&hl=en&rclk=1,auto repair shop,Montgomery County,county,KS,2026-07-28T08:54:40,0x87b825f227758f71:0xb6eac9cab3f801ff
"Rusty's Truck Repair, LLC.",,,,"5506 CR 6200, Cherryvale, KS 67335, United States",5506 CR 6200,Cherryvale,KS,67335,5.0,2,Auto repair shop,,,"https://www.google.com/maps/place/Rusty%27s+Truck+Repair,+LLC./data=!4m7!3m6!1s0x87b83b25ffbe735b:0x2816af98a352805f!8m2!3d37.3546039!4d-95.55713!16s%2Fg%2F11sfpjltl0!19sChIJW3O-_yU7uIcRX4BSo5ivFig?authuser=0&hl=en&rclk=1",auto repair shop,Montgomery County,county,KS,2026-07-28T08:54:41,0x87b83b25ffbe735b:0x2816af98a352805f
"SEK Truck, Trailer, and Tractor",,http://melemolebadiole.com/,,"4464 US-169, Cherryvale, KS 67335, United States",4464 US-169,Cherryvale,KS,67335,5.0,4,Auto repair shop,,,"https://www.google.com/maps/place/SEK+Truck,+Trailer,+and+Tractor/data=!4m7!3m6!1s0x87b8297a3df48ff7:0x26e24583436fb128!8m2!3d37.2331417!4d-95.5842904!16s%2Fg%2F11rwpvf61y!19sChIJ94_0PXopuIcRKLFvQ4NF4iY?authuser=0&hl=en&rclk=1",auto repair shop,Neosho County,county,KS,2026-07-28T09:44:36,0x87b8297a3df48ff7:0x26e24583436fb128
"Steve's Truck Repair, Inc.",(620) 587-2331,http://www.stevestruckrepair.com/,,"1204 KS-156, Claflin, KS 67525, United States",1204 KS-156,Claflin,KS,67525,4.6,17,Truck repair shop,,,"https://www.google.com/maps/place/Steve%27s+Truck+Repair,+Inc./data=!4m7!3m6!1s0x87a39d6170af2ca7:0x3148461887c7ed96!8m2!3d38.5382605!4d-98.4874841!16s%2Fg%2F1v9gkhtd!19sChIJpyyvcGGdo4cRlu3HhxhGSDE?authuser=0&hl=en&rclk=1",auto repair shop,Barton County,county,KS,2026-07-28T03:52:01,0x87a39d6170af2ca7:0x3148461887c7ed96
Hundley's Garage,,,,"321 Grant Ave, Clay Center, KS 67432, United States",321 Grant Ave,Clay Center,KS,67432,,,Auto repair shop,,,https://www.google.com/maps/place/Hundley%27s+Garage/data=!4m7!3m6!1s0x87bd0a496a8d3abf:0x564f1979e57ce720!8m2!3d39.3754182!4d-97.1293412!16s%2Fg%2F11nqm0d0qc!19sChIJvzqNakkKvYcRIOd85XkZT1Y?authuser=0&hl=en&rclk=1,auto repair shop,Clay County,county,KS,2026-07-28T04:49:55,0x87bd0a496a8d3abf:0x564f1979e57ce720
Perfection Auto Body Inc,(785) 632-6677,https://www.perfectionautobodyinc.com/,,"905 W Crawford St, Clay Center, KS 67432, United States",905 W Crawford St,Clay Center,KS,67432,4.9,138,Auto body shop,,,https://www.google.com/maps/place/Perfection+Auto+Body+Inc/data=!4m7!3m6!1s0x87bd0bb041f0fdb1:0xff1ef07c6f527438!8m2!3d39.3786735!4d-97.1502685!16s%2Fg%2F1tfstd5_!19sChIJsf3wQbALvYcROHRSb3zwHv8?authuser=0&hl=en&rclk=1,auto repair shop,Mitchell County,county,KS,2026-07-28T08:39:59,0x87bd0bb041f0fdb1:0xff1ef07c6f527438
Wilder Auto Body Inc,(785) 384-9179,http://www.wilderautobody.com/,,"138 E Crawford St, Clay Center, KS 67432, United States",138 E Crawford St,Clay Center,KS,67432,5.0,118,Auto body shop,,,https://www.google.com/maps/place/Wilder+Auto+Body+Inc/data=!4m7!3m6!1s0x87bd0a46116d80b7:0x81a5b29e632a1c29!8m2!3d39.3800624!4d-97.132514!16s%2Fg%2F1tfklprj!19sChIJt4BtEUYKvYcRKRwqY56ypYE?authuser=0&hl=en&rclk=1,auto repair shop,Ottawa County,county,KS,2026-07-28T10:26:39,0x87bd0a46116d80b7:0x81a5b29e632a1c29
