name,phone,website,email,address,street,city,state,zip,rating,review_count,category,hours_status,hours_detail,google_maps_url,search_keyword,search_place,search_type,search_state,scraped_at,place_id
Keagans work,,,,"307 E 1st St, DeRidder, LA 70634, United States",307 E 1st St,DeRidder,LA,70634,,,Auto repair shop,,,https://www.google.com/maps/place/Keagans+work/data=!4m7!3m6!1s0x863bb3002c49d463:0x3aa37e124c414ce4!8m2!3d30.8469148!4d-93.2810183!16s%2Fg%2F11xcnsxvx7!19sChIJY9RJLACzO4YR5ExBTBJ-ozo?authuser=0&hl=en&rclk=1,auto repair shop,Beauregard Parish,county,LA,2026-07-29T10:38:56,0x863bb3002c49d463:0x3aa37e124c414ce4
"Morris Tire Service, Inc",(337) 463-3573,https://www.morristire.net/,,"610 Mahlon St, DeRidder, LA 70634, United States",610 Mahlon St,DeRidder,LA,70634,4.5,191,Tire shop,,,"https://www.google.com/maps/place/Morris+Tire+Service,+Inc/data=!4m7!3m6!1s0x863bb2b6bcd9eaed:0x14e129d674386be6!8m2!3d30.8477425!4d-93.2741199!16s%2Fg%2F1th245bp!19sChIJ7erZvLayO4YR5ms4dNYp4RQ?authuser=0&hl=en&rclk=1",auto repair shop,Allen Parish,county,LA,2026-07-29T09:58:43,0x863bb2b6bcd9eaed:0x14e129d674386be6
NAPA Auto Parts - Louisiana Machinery,(337) 463-5525,https://www.napaonline.com/en/LA/Deridder/store/23542?cid=pl_jobber_google_dac_23542_ao,,"1006 N Pine St, DeRidder, LA 70634, United States",1006 N Pine St,DeRidder,LA,70634,4.3,106,Auto parts store,,,https://www.google.com/maps/place/NAPA+Auto+Parts+-+Louisiana+Machinery/data=!4m7!3m6!1s0x863a4d31c6d5b0c9:0x41bfc86676ae91a8!8m2!3d30.861794!4d-93.285998!16s%2Fg%2F1tcx_65s!19sChIJybDVxjFNOoYRqJGudmbIv0E?authuser=0&hl=en&rclk=1,auto repair shop,Beauregard Parish,county,LA,2026-07-29T10:38:56,0x863a4d31c6d5b0c9:0x41bfc86676ae91a8
NAPA Auto Parts - Louisiana Truck Parts,(337) 463-9044,https://www.napaonline.com/en/LA/Deridder/store/30949?cid=pl_jobber_google_dac_30949_ao,,"19002 Lake Charles Hwy, DeRidder, LA 70634, United States",19002 Lake Charles Hwy,DeRidder,LA,70634,4.5,16,Auto parts store,,,https://www.google.com/maps/place/NAPA+Auto+Parts+-+Louisiana+Truck+Parts/data=!4m7!3m6!1s0x863a4d759c5ca4fb:0xa761852fa403fc6f!8m2!3d30.908341!4d-93.287248!16s%2Fg%2F11h7w366k4!19sChIJ-6RcnHVNOoYRb_wDpC-FYac?authuser=0&hl=en&rclk=1,auto repair shop,Beauregard Parish,county,LA,2026-07-29T10:38:56,0x863a4d759c5ca4fb:0xa761852fa403fc6f
Pine st automotive and performance.inc,(337) 488-1262,,,"1328 N Pine St, DeRidder, LA 70634, United States",1328 N Pine St,DeRidder,LA,70634,4.4,44,Auto repair shop,,,https://www.google.com/maps/place/Pine+st+automotive+and+performance.inc/data=!4m7!3m6!1s0x863a4d03dfec35ef:0x6b275cacae07045b!8m2!3d30.8697702!4d-93.2846291!16s%2Fg%2F11jfcwz1b2!19sChIJ7zXs3wNNOoYRWwQHrqxcJ2s?authuser=0&hl=en&rclk=1,auto repair shop,Beauregard Parish,county,LA,2026-07-29T10:38:56,0x863a4d03dfec35ef:0x6b275cacae07045b
Walmart Auto Care Center,(337) 462-0904,https://www.walmart.com/store/505-deridder-la/auto-care-center/?veh=seo_loc,,"1125 N Pine St, DeRidder, LA 70634, United States",1125 N Pine St,DeRidder,LA,70634,3.2,74,Oil change service,,,https://www.google.com/maps/place/Walmart+Auto+Care+Center/data=!4m7!3m6!1s0x863a4d309d300183:0xdda5561e6455be62!8m2!3d30.8660717!4d-93.288231!16s%2Fg%2F1tj5ljjt!19sChIJgwEwnTBNOoYRYr5VZB5Wpd0?authuser=0&hl=en&rclk=1,auto repair shop,Beauregard Parish,county,LA,2026-07-29T10:38:56,0x863a4d309d300183:0xdda5561e6455be62
"Compass Tire & Auto, Inc",(225) 257-1450,https://www.compasstire.com/,,"800 Railroad Ave, Donaldsonville, LA 70346, United States",800 Railroad Ave,Donaldsonville,LA,70346,4.9,198,Tire shop,,,"https://www.google.com/maps/place/Compass+Tire+%26+Auto,+Inc/data=!4m7!3m6!1s0x86214d37e40819eb:0x1fc1f49bf0dbfc03!8m2!3d30.0997998!4d-90.9919746!16s%2Fg%2F11v3xh92kj!19sChIJ6xkI5DdNIYYRA_zb8Jv0wR8?authuser=0&hl=en&rclk=1",auto repair shop,Assumption Parish,county,LA,2026-07-29T10:20:35,0x86214d37e40819eb:0x1fc1f49bf0dbfc03
Thomas Auto,,,,"6399 US-190, Elton, LA 70532, United States",6399 US-190,Elton,LA,70532,4.0,1,Auto repair shop,,,https://www.google.com/maps/place/Thomas+Auto/data=!4m7!3m6!1s0x863b4095f116870d:0xc14e946f1e54c1c7!8m2!3d30.4814573!4d-92.7186713!16s%2Fg%2F11f3n5_gtm!19sChIJDYcW8ZVAO4YRx8FUHm-UTsE?authuser=0&hl=en&rclk=1,auto repair shop,Allen Parish,county,LA,2026-07-29T09:58:43,0x863b4095f116870d:0xc14e946f1e54c1c7
"Ater Warehouse, Inc",(800) 545-9204,http://ater.com/,,"6554 US-84, Ferriday, LA 71334, United States",6554 US-84,Ferriday,LA,71334,4.5,31,Trailer dealer,,,"https://www.google.com/maps/place/Ater+Warehouse,+Inc/data=!4m7!3m6!1s0x86258aa59bac887b:0xa80e257f1514dfc1!8m2!3d31.6080706!4d-91.5261067!16s%2Fg%2F1tdgq5mz!19sChIJe4ism6WKJYYRwd8UFX8lDqg?authuser=0&hl=en&rclk=1",auto repair shop,Catahoula Parish,county,LA,2026-07-29T11:59:56,0x86258aa59bac887b:0xa80e257f1514dfc1
Hwy 15 Body Shop,,,,"27180 LA-15, Ferriday, LA 71334, United States",27180 LA-15,Ferriday,LA,71334,4.5,6,Auto body shop,,,https://www.google.com/maps/place/Hwy+15+Body+Shop/data=!4m7!3m6!1s0x86258a7c087f0fd3:0xe82c06de089dc173!8m2!3d31.6122608!4d-91.5645065!16s%2Fg%2F11f2fb_jt5!19sChIJ0w9_CHyKJYYRc8GdCN4GLOg?authuser=0&hl=en&rclk=1,auto repair shop,Catahoula Parish,county,LA,2026-07-29T11:59:56,0x86258a7c087f0fd3:0xe82c06de089dc173
Milestar Tires,,,,"124 EE Wallace Boulevard, Ferriday, LA 71334, United States",124 EE Wallace Boulevard,Ferriday,LA,71334,3.9,17,Tire shop,,,https://www.google.com/maps/place/Milestar+Tires/data=!4m7!3m6!1s0x862f602de6f4b9fd:0x46dc333eea4caa4a!8m2!3d31.6291303!4d-91.5552051!16s%2Fg%2F11fhvkcp6f!19sChIJ_bn05i1gL4YRSqpM6j4z3EY?authuser=0&hl=en&rclk=1,auto repair shop,Catahoula Parish,county,LA,2026-07-29T11:59:56,0x862f602de6f4b9fd:0x46dc333eea4caa4a
Boudreaux's Automotive Inc,(225) 622-5982,,,"15460 LA-44, Gonzales, LA 70737, United States",15460 LA-44,Gonzales,LA,70737,4.3,71,Auto repair shop,,,https://www.google.com/maps/place/Boudreaux%27s+Automotive+Inc/data=!4m7!3m6!1s0x8626b7cb3c5ccc81:0xfe8c28aedb668c3e!8m2!3d30.2969716!4d-90.9210472!16s%2Fg%2F1tcyfv1g!19sChIJgcxcPMu3JoYRPoxm264ojP4?authuser=0&hl=en&rclk=1,auto repair shop,Ascension Parish,county,LA,2026-07-29T10:06:02,0x8626b7cb3c5ccc81:0xfe8c28aedb668c3e
Firestone Complete Auto Care,(225) 255-1485,https://www.firestonecompleteautocare.com/louisiana/gonzales/233-s-airline-hwy/?utm_source=google&utm_medium=organic&utm_campaign=localmaps&cmp=oloc_google_localmaps_maps,902556@bfrc.com,"233 S Airline Hwy, Gonzales, LA 70737, United States",233 S Airline Hwy,Gonzales,LA,70737,4.5,334,Tire shop,,,https://www.google.com/maps/place/Firestone+Complete+Auto+Care/data=!4m7!3m6!1s0x8626b52a52c1b71b:0xdf01da4ccabe44a8!8m2!3d30.2311351!4d-90.9076696!16s%2Fg%2F11ql1kwkhr!19sChIJG7fBUiq1JoYRqES-ykzaAd8?authuser=0&hl=en&rclk=1,auto repair shop,Ascension Parish,county,LA,2026-07-29T10:06:02,0x8626b52a52c1b71b:0xdf01da4ccabe44a8
Easy E's Garage,,,,"138 JJ Ln, Hessmer, LA 71341, United States",138 JJ Ln,Hessmer,LA,71341,,,Auto repair shop,,,https://www.google.com/maps/place/Easy+E%27s+Garage/data=!4m7!3m6!1s0x86252300505b5fdb:0x3febdededaf406d4!8m2!3d31.0332134!4d-92.1549782!16s%2Fg%2F11ltm0gv60!19sChIJ219bUAAjJYYR1Ab02t7e6z8?authuser=0&hl=en&rclk=1,auto repair shop,Avoyelles Parish,county,LA,2026-07-29T10:27:09,0x86252300505b5fdb:0x3febdededaf406d4
Benoit's Road Service,,,,"111 Allen St, Jennings, LA 70546, United States",111 Allen St,Jennings,LA,70546,,,Auto repair shop,,,https://www.google.com/maps/place/Benoit%27s+Road+Service/data=!4m7!3m6!1s0x863b598ff0201075:0x8f0d41b6dbc1ae2b!8m2!3d30.2139198!4d-92.6480909!16s%2Fg%2F11tdr4wgzg!19sChIJdRAg8I9ZO4YRK67B27ZBDY8?authuser=0&hl=en&rclk=1,auto repair shop,Allen Parish,county,LA,2026-07-29T09:58:43,0x863b598ff0201075:0x8f0d41b6dbc1ae2b
"Jennings Tire Center, Inc.",(337) 824-5685,http://www.jenningstirecenter.com/,,"1239 N Cutting Ave, Jennings, LA 70546, United States",1239 N Cutting Ave,Jennings,LA,70546,4.2,143,Tire shop,,,"https://www.google.com/maps/place/Jennings+Tire+Center,+Inc./data=!4m7!3m6!1s0x863b5980fd16d3f1:0xa7294233f9b46944!8m2!3d30.233292!4d-92.6552046!16s%2Fg%2F1vxz9_l6!19sChIJ8dMW_YBZO4YRRGm0-TNCKac?authuser=0&hl=en&rclk=1",auto repair shop,Allen Parish,county,LA,2026-07-29T09:58:43,0x863b5980fd16d3f1:0xa7294233f9b46944
Keith's Auto & Truck Repair Inc,(504) 466-1048,https://www.keithsautoandtruckrepair.com/,,"17 Union St, Kenner, LA 70062, United States",17 Union St,Kenner,LA,70062,4.7,34,Auto repair shop,,,https://www.google.com/maps/place/Keith%27s+Auto+%26+Truck+Repair+Inc/data=!4m7!3m6!1s0x8620b7bd07f1db47:0x74c88bc246fea9b9!8m2!3d29.9989919!4d-90.2736992!16s%2Fg%2F1th0yqcv!19sChIJR9vxB723IIYRuan-RsKLyHQ?authuser=0&hl=en&rclk=1,auto repair shop,Concordia Parish,county,LA,2026-07-29T12:17:33,0x8620b7bd07f1db47:0x74c88bc246fea9b9
Ja Automotive,,,,"12146 US-190, Kinder, LA 70648, United States",12146 US-190,Kinder,LA,70648,5.0,1,Auto repair shop,,,https://www.google.com/maps/place/Ja+Automotive/data=!4m7!3m6!1s0x863b6b0068ca0119:0x1b73827c22dc8ea9!8m2!3d30.4855052!4d-92.8380145!16s%2Fg%2F11m75mhfvc!19sChIJGQHKaABrO4YRqY7cInyCcxs?authuser=0&hl=en&rclk=1,auto repair shop,Allen Parish,county,LA,2026-07-29T09:58:43,0x863b6b0068ca0119:0x1b73827c22dc8ea9
Earl Davis Repair Labadieville,,,,"3000 LA-1, Labadieville, LA 70372, United States",3000 LA-1,Labadieville,LA,70372,5.0,2,Auto repair shop,,,https://www.google.com/maps/place/Earl+Davis+Repair+Labadieville/data=!4m7!3m6!1s0x8621415d8e7df993:0xc3b40986ff8c006e!8m2!3d29.8553333!4d-90.9757732!16s%2Fg%2F11h9wjsmp7!19sChIJk_l9jl1BIYYRbgCM_4YJtMM?authuser=0&hl=en&rclk=1,auto repair shop,Assumption Parish,county,LA,2026-07-29T10:20:35,0x8621415d8e7df993:0xc3b40986ff8c006e
Firestone Complete Auto Care,(337) 366-0978,https://www.firestonecompleteautocare.com/louisiana/lafayette/3812-ambassador-caffery-pkwy/?utm_source=google&utm_medium=organic&utm_campaign=localmaps&cmp=oloc_google_localmaps_maps,029130@bfrc.com,"3812 Ambassador Caffery Pkwy, Lafayette, LA 70503, United States",3812 Ambassador Caffery Pkwy,Lafayette,LA,70503,4.6,576,Tire shop,,,https://www.google.com/maps/place/Firestone+Complete+Auto+Care/data=!4m7!3m6!1s0x86249ddf0e394aad:0x424166976a09b085!8m2!3d30.1694175!4d-92.0648823!16s%2Fg%2F1tt1hl2b!19sChIJrUo5Dt-dJIYRhbAJapdmQUI?authuser=0&hl=en&rclk=1,auto repair shop,Acadia Parish,county,LA,2026-07-29T09:43:23,0x86249ddf0e394aad:0x424166976a09b085
"Robert's Auto Repair, Inc.",(337) 216-9338,,,"308 Guilbeau Rd, Lafayette, LA 70506, United States",308 Guilbeau Rd,Lafayette,LA,70506,4.5,23,Auto repair shop,,,"https://www.google.com/maps/place/Robert%27s+Auto+Repair,+Inc./data=!4m7!3m6!1s0x86249c290b4b6cff:0x17934890b9b93073!8m2!3d30.1961497!4d-92.0637951!16s%2Fg%2F1tfrh3nx!19sChIJ_2xLCymcJIYRczC5uZBIkxc?authuser=0&hl=en&rclk=1",auto repair shop,Acadia Parish,county,LA,2026-07-29T09:43:23,0x86249c290b4b6cff:0x17934890b9b93073
AAMCO Transmissions & Total Car Care,(337) 477-4008,https://www.aamco.com/Auto-Repair-Center/LA/Lake-Charles/E-Prien-Lake-Road?utm_source=G&utm_medium=local&utm_campaign=google-local,,"322 E Prien Lake Rd, Lake Charles, LA 70601, United States",322 E Prien Lake Rd,Lake Charles,LA,70601,4.3,130,Transmission shop,,,https://www.google.com/maps/place/AAMCO+Transmissions+%26+Total+Car+Care/data=!4m7!3m6!1s0x863b84332659c49f:0xfdca1a73d44e3e5a!8m2!3d30.198093!4d-93.217547!16s%2Fg%2F1vd95gv_!19sChIJn8RZJjOEO4YRWj5O1HMayv0?authuser=0&hl=en&rclk=1,auto repair shop,Calcasieu Parish,county,LA,2026-07-29T11:26:44,0x863b84332659c49f:0xfdca1a73d44e3e5a
"Family Auto & Quick Lube Services, Inc.",(337) 477-5367,http://www.familyautoandquiklube.com/,,"612 Bennett Rd, Lake Charles, LA 70607, United States",612 Bennett Rd,Lake Charles,LA,70607,4.5,155,Auto repair shop,,,"https://www.google.com/maps/place/Family+Auto+%26+Quick+Lube+Services,+Inc./data=!4m7!3m6!1s0x863b870bf1c9576b:0x29b8e309a88a1328!8m2!3d30.1470704!4d-93.2126188!16s%2Fg%2F1tnms2wr!19sChIJa1fJ8QuHO4YRKBOKqAnjuCk?authuser=0&hl=en&rclk=1",auto repair shop,Calcasieu Parish,county,LA,2026-07-29T11:26:44,0x863b870bf1c9576b:0x29b8e309a88a1328
