name,phone,website,email,address,street,city,state,zip,rating,review_count,category,hours_status,hours_detail,google_maps_url,search_keyword,search_place,search_type,search_state,scraped_at,place_id
Midas,(515) 259-1867,https://www.midas.com/store/ia/ankeny/295-sw-oralabor-road-50023/?shopnum=2244&utm_source=google&utm_medium=organic&utm_campaign=gbp,,"295 SW Oralabor Rd, Ankeny, IA 50023, United States",295 SW Oralabor Rd,Ankeny,IA,50023,4.8,767,Auto repair shop,,,https://www.google.com/maps/place/Midas/data=!4m7!3m6!1s0x87ee9acaf7a653ad:0xadfe0c33df4686ea!8m2!3d41.7019396!4d-93.6033804!16s%2Fg%2F11b_02bkb9!19sChIJrVOm98qa7ocR6oZG3zMM_q0?authuser=0&hl=en&rclk=1,auto repair shop,Polk County,county,IA,2026-07-17T08:13:20,0x87ee9acaf7a653ad:0xadfe0c33df4686ea
Complete Car Service,,,,"113 Locust St, Atlantic, IA 50022, United States",113 Locust St,Atlantic,IA,50022,,,Auto repair shop,,,https://www.google.com/maps/place/Complete+Car+Service/data=!4m7!3m6!1s0x87ecb381a8bede5d:0xbe25552e21d54f28!8m2!3d41.4091357!4d-95.0159051!16s%2Fg%2F11pc9h1gqp!19sChIJXd6-qIGz7IcRKE_VIS5VJb4?authuser=0&hl=en&rclk=1,auto repair shop,Cass County,county,IA,2026-07-24T05:18:43,0x87ecb381a8bede5d:0xbe25552e21d54f28
NAPA Auto Parts - Atlantic Motor Supply,(712) 243-3565,https://www.napaonline.com/en/IA/Atlantic/store/26062?cid=pl_jobber_google_dac_26062_ao,,"318 Chestnut St, Atlantic, IA 50022, United States",318 Chestnut St,Atlantic,IA,50022,4.3,42,Auto parts store,,,https://www.google.com/maps/place/NAPA+Auto+Parts+-+Atlantic+Motor+Supply/data=!4m7!3m6!1s0x87ecb386ad2156fb:0x692541cbff0c7c47!8m2!3d41.407686!4d-95.012679!16s%2Fg%2F1tdfntqq!19sChIJ-1YhrYaz7IcRR3wM_8tBJWk?authuser=0&hl=en&rclk=1,auto repair shop,Cass County,county,IA,2026-07-16T13:01:18,0x87ecb386ad2156fb:0x692541cbff0c7c47
The shop,,,,"506 W 4th St, Atlantic, IA 50022, United States",506 W 4th St,Atlantic,IA,50022,2.0,1,Auto repair shop,,,https://www.google.com/maps/place/The+shop/data=!4m7!3m6!1s0x87ecb30057b39345:0xd3bfe3db0dd73e60!8m2!3d41.4073432!4d-95.0205621!16s%2Fg%2F11mry6yd77!19sChIJRZOzVwCz7IcRYD7XDdvjv9M?authuser=0&hl=en&rclk=1,auto repair shop,Cass County,county,IA,2026-07-24T05:18:43,0x87ecb30057b39345:0xd3bfe3db0dd73e60
Walmart Auto Care Center,(712) 243-9227,https://www.walmart.com/store/3394-atlantic-ia/auto-care-center/?veh=seo_loc,,"1905 E 7th St, Atlantic, IA 50022, United States",1905 E 7th St,Atlantic,IA,50022,4.3,63,Oil change service,,,https://www.google.com/maps/place/Walmart+Auto+Care+Center/data=!4m7!3m6!1s0x87ecb3ef1fc4e335:0x21466b9602746310!8m2!3d41.4013339!4d-94.9852394!16s%2Fg%2F11z9prsc0!19sChIJNePEH--z7IcREGN0ApZrRiE?authuser=0&hl=en&rclk=1,auto repair shop,Cass County,county,IA,2026-07-24T05:18:43,0x87ecb3ef1fc4e335:0x21466b9602746310
D & J Auto Repair Inc.,(712) 563-4332,,,"404 Market St, Audubon, IA 50025, United States",404 Market St,Audubon,IA,50025,3.0,2,Auto repair shop,,,https://www.google.com/maps/place/D+%26+J+Auto+Repair+Inc./data=!4m7!3m6!1s0x87ecd0d8b6df7363:0x7ac90f4b68514f30!8m2!3d41.7198351!4d-94.9331624!16s%2Fg%2F1tdyrblq!19sChIJY3PfttjQ7IcRME9RaEsPyXo?authuser=0&hl=en&rclk=1,auto repair shop,Audubon County,county,IA,2026-07-24T04:18:54,0x87ecd0d8b6df7363:0x7ac90f4b68514f30
Sams Service LLC,,,,"313 1/2 Washington St, Audubon, IA 50025, United States",313 1/2 Washington St,Audubon,IA,50025,,,Auto repair shop,,,https://www.google.com/maps/place/Sams+Service+LLC/data=!4m7!3m6!1s0x87ecd10018e86683:0xf34bb4db52e8a6ea!8m2!3d41.7214207!4d-94.9339336!16s%2Fg%2F11yzl6f085!19sChIJg2boGADR7IcR6qboUtu0S_M?authuser=0&hl=en&rclk=1,auto repair shop,Audubon County,county,IA,2026-07-24T04:18:54,0x87ecd10018e86683:0xf34bb4db52e8a6ea
"Olesen Auto Center, Inc.",(712) 343-6321,https://olesenautocenter.com/,,"126 N Elm St, Avoca, IA 51521, United States",126 N Elm St,Avoca,IA,51521,4.8,175,Auto repair shop,,,"https://www.google.com/maps/place/Olesen+Auto+Center,+Inc./data=!4m7!3m6!1s0x8793409d7a356a43:0x238e29ac7d0e980a!8m2!3d41.477336!4d-95.3395532!16s%2Fg%2F1263n9r0n!19sChIJQ2o1ep1Ak4cRCpgOfawpjiM?authuser=0&hl=en&rclk=1",auto repair shop,Shelby County,county,IA,2026-07-24T09:43:23,0x8793409d7a356a43:0x238e29ac7d0e980a
"Bob Boland Ford, Inc. Service",(515) 765-1212,,,"115 W Ramsey St, Bancroft, IA 50517, United States",115 W Ramsey St,Bancroft,IA,50517,3.0,1,Auto repair shop,,,"https://www.google.com/maps/place/Bob+Boland+Ford,+Inc.+Service/data=!4m7!3m6!1s0x87f3bb1101c8492b:0xde9543e5c637adc6!8m2!3d43.2931539!4d-94.2188793!16s%2Fg%2F11p39lb5rz!19sChIJK0nIARG784cRxq03xuVDld4?authuser=0&hl=en&rclk=1",auto repair shop,Emmet County,county,IA,2026-07-16T15:13:06,0x87f3bb1101c8492b:0xde9543e5c637adc6
"Southside Repair, Inc.",(641) 662-2923,https://southsiderepairinc.com/,,"1046 220th St, Batavia, IA 52533, United States",1046 220th St,Batavia,IA,52533,4.6,17,Truck repair shop,,,"https://www.google.com/maps/place/Southside+Repair,+Inc./data=!4m7!3m6!1s0x87e614e60f6a16c7:0x2fb3049201381a70!8m2!3d40.9877933!4d-92.1703061!16s%2Fg%2F1260p3grn!19sChIJxxZqD-YU5ocRcBo4AZIEsy8?authuser=0&hl=en&rclk=1",auto repair shop,Keokuk County,county,IA,2026-07-24T06:59:13,0x87e614e60f6a16c7:0x2fb3049201381a70
Young's Auto Repair,,,,"800 N Center St, Battle Creek, IA 51006, United States",800 N Center St,Battle Creek,IA,51006,,,Auto repair shop,,,https://www.google.com/maps/place/Young%27s+Auto+Repair/data=!4m7!3m6!1s0x8792850c96ef2af7:0x3f4cb08b8b06ff77!8m2!3d42.3216386!4d-95.6042493!16s%2Fg%2F11vshb6h0l!19sChIJ9yrvlgyFkocRd_8Gi4uwTD8?authuser=0&hl=en&rclk=1,auto repair shop,Ida County,county,IA,2026-07-24T07:54:34,0x8792850c96ef2af7:0x3f4cb08b8b06ff77
Saak Inc,(641) 227-3241,,,"115 S Main St, Baxter, IA 50028, United States",115 S Main St,Baxter,IA,50028,5.0,3,Auto repair shop,,,https://www.google.com/maps/place/Saak+Inc/data=!4m7!3m6!1s0x87eefeef6b55f7c5:0x6134494f5b9a2835!8m2!3d41.8255646!4d-93.1511834!16s%2Fg%2F1tqg0x3r!19sChIJxfdVa-_-7ocRNSiaW09JNGE?authuser=0&hl=en&rclk=1,auto repair shop,Jasper County,county,IA,2026-07-16T17:15:26,0x87eefeef6b55f7c5:0x6134494f5b9a2835
"DKM's Paint & Body, Inc.",(660) 853-0455,http://www.dkmspaintandbody.com/,,"803 Central Ave, Bedford, IA 50833, United States",803 Central Ave,Bedford,IA,50833,5.0,10,Auto body shop,,,"https://www.google.com/maps/place/DKM%27s+Paint+%26+Body,+Inc./data=!4m7!3m6!1s0x87eb199ab4768f47:0x9a36b1cd6875dab6!8m2!3d40.6691328!4d-94.7186987!16s%2Fg%2F11x236z0dq!19sChIJR492tJoZ64cRttp1aM2xNpo?authuser=0&hl=en&rclk=1",auto repair shop,Taylor County,county,IA,2026-07-24T09:55:01,0x87eb199ab4768f47:0x9a36b1cd6875dab6
Eastside Inc,(712) 523-2875,,,"2215 265 St, Bedford, IA 50833, United States",2215 265 St,Bedford,IA,50833,4.8,22,Truck repair shop,,,https://www.google.com/maps/place/Eastside+Inc/data=!4m7!3m6!1s0x87eb185b626a57e3:0xc7f6c6cd66ea064c!8m2!3d40.6716194!4d-94.7039413!16s%2Fg%2F1tj4hlt0!19sChIJ41dqYlsY64cRTAbqZs3G9sc?authuser=0&hl=en&rclk=1,auto repair shop,Taylor County,county,IA,2026-07-24T09:55:01,0x87eb185b626a57e3:0xc7f6c6cd66ea064c
Hawhee Truck Repair Inc,(712) 523-2023,http://www.hawheetruckrepair.com/,,"2192 IA-2, Bedford, IA 50833, United States",2192 IA-2,Bedford,IA,50833,4.8,24,Truck repair shop,,,https://www.google.com/maps/place/Hawhee+Truck+Repair+Inc/data=!4m7!3m6!1s0x87eb185327109293:0x78e2e48cd193daf1!8m2!3d40.6753394!4d-94.7079854!16s%2Fg%2F1tf6blqn!19sChIJk5IQJ1MY64cR8dqT0Yzk4ng?authuser=0&hl=en&rclk=1,auto repair shop,Taylor County,county,IA,2026-07-24T09:55:01,0x87eb185327109293:0x78e2e48cd193daf1
